n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,power_Accuracy_ANOVA,power_Precision_ANOVA,Duration
10,2,5,8,70,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.73,0.03,0.64,0.05,0.0,0.03,524911 milliseconds
12,2,5,8,70,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.87,0.05,0.81,0.09,0.0,0.06,710659 milliseconds
14,2,5,8,70,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.94,0.03,0.89,0.04,0.0,0.03,812863 milliseconds
16,2,5,8,70,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.99,0.04,0.9,0.04,0.0,0.02,977106 milliseconds
18,2,5,8,70,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.9,0.06,0.94,0.06,0.0,0.04,1097919 milliseconds
20,2,5,8,70,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.07,0.97,0.06,0.0,0.04,1244214 milliseconds
10,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.78,0.06,0.69,0.12,0.0,0.1,516688 milliseconds
12,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.85,0.1,0.8,0.13,0.0,0.08,671299 milliseconds
14,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.84,0.08,0.85,0.1,0.0,0.06,794602 milliseconds
16,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.93,0.12,0.95,0.14,0.02,0.09,920699 milliseconds
18,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.95,0.06,0.91,0.1,0.01,0.07,1130466 milliseconds
20,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.94,0.09,0.97,0.14,0.02,0.1,1209350 milliseconds
10,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.72,0.15,0.71,0.21,0.01,0.18,505416 milliseconds
12,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.78,0.15,0.77,0.16,0.01,0.1,651923 milliseconds
14,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.84,0.19,0.84,0.24,0.01,0.17,800205 milliseconds
16,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.91,0.2,0.94,0.34,0.01,0.29,952847 milliseconds
18,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.91,0.35,0.95,0.41,0.02,0.33,1075979 milliseconds
20,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.94,0.35,0.95,0.39,0.02,0.35,1207530 milliseconds
10,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.05,0.21,0.01,0.24,0.0,0.19,512624 milliseconds
12,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.01,0.24,0.01,0.32,0.0,0.27,705816 milliseconds
14,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.01,0.21,0.01,0.27,0.0,0.2,914871 milliseconds
16,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.02,0.22,0.0,0.27,0.0,0.19,988466 milliseconds
18,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.02,0.32,0.0,0.35,0.0,0.28,1123424 milliseconds
20,2,5,8,70,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.04,0.36,0.01,0.42,0.0,0.36,1304057 milliseconds
10,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.01,0.07,0.01,0.07,0.0,0.03,546268 milliseconds
12,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.0,0.08,0.0,0.13,0.0,0.06,694339 milliseconds
14,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.0,0.11,0.0,0.18,0.0,0.15,842065 milliseconds
16,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.04,0.12,0.03,0.14,0.0,0.12,972435 milliseconds
18,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.01,0.09,0.02,0.11,0.0,0.09,1127590 milliseconds
20,2,5,8,70,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.0,0.12,0.0,0.15,0.0,0.12,1289378 milliseconds
10,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.03,0.06,0.02,0.06,0.0,0.03,511003 milliseconds
12,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.04,0.04,0.03,0.02,0.0,0.02,670997 milliseconds
14,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.01,0.05,0.0,0.06,0.0,0.03,839486 milliseconds
16,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.04,0.0,0.02,0.02,0.0,0.0,952043 milliseconds
18,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.03,0.07,0.0,0.08,0.0,0.06,1062417 milliseconds
20,2,5,8,70,0.0,0.0,0,0.108,0.1,0.1,0.1,0.04,0.03,0.01,0.06,0.0,0.03,1245108 milliseconds
10,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.02,0.1,0.0,0.09,0.0,0.05,516617 milliseconds
12,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.03,0.06,0.0,0.12,0.0,0.07,678984 milliseconds
14,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.01,0.13,0.02,0.09,0.0,0.07,827522 milliseconds
16,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.02,0.12,0.0,0.16,0.0,0.12,981125 milliseconds
18,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.04,0.1,0.01,0.13,0.0,0.11,1079656 milliseconds
20,2,5,8,70,0.0,0.05,0,0.108,0.1,0.1,0.1,0.08,0.11,0.02,0.16,0.0,0.12,1163252 milliseconds
10,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.01,0.15,0.01,0.21,0.0,0.15,501868 milliseconds
12,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.01,0.22,0.01,0.28,0.0,0.2,667377 milliseconds
14,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.04,0.17,0.03,0.27,0.0,0.19,811264 milliseconds
16,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.02,0.27,0.0,0.32,0.0,0.25,894039 milliseconds
18,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.04,0.26,0.0,0.3,0.0,0.27,1065093 milliseconds
20,2,5,8,70,0.0,0.1,0,0.108,0.1,0.1,0.1,0.02,0.28,0.02,0.32,0.0,0.27,1211742 milliseconds
10,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.79,0.18,0.69,0.23,0.0,0.18,527068 milliseconds
12,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.93,0.19,0.89,0.28,0.0,0.22,680042 milliseconds
14,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.97,0.26,0.91,0.33,0.0,0.26,851069 milliseconds
16,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.97,0.36,0.96,0.39,0.0,0.34,1003765 milliseconds
18,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.96,0.4,0.95,0.39,0.01,0.31,1122400 milliseconds
20,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.98,0.31,0.98,0.38,0.02,0.32,1316857 milliseconds
10,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.82,0.07,0.7,0.1,0.0,0.07,522122 milliseconds
12,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.85,0.09,0.81,0.11,0.0,0.08,717530 milliseconds
14,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.93,0.12,0.84,0.18,0.0,0.15,807113 milliseconds
16,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.98,0.06,0.94,0.09,0.0,0.06,986678 milliseconds
18,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.97,0.05,0.97,0.08,0.0,0.06,1109836 milliseconds
20,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.14,0.96,0.16,0.0,0.1,1211364 milliseconds
10,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,0.83,0.07,0.7,0.08,0.0,0.05,503676 milliseconds
12,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,0.89,0.01,0.8,0.03,0.0,0.02,698792 milliseconds
14,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,0.9,0.07,0.76,0.06,0.01,0.04,858100 milliseconds
16,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,0.98,0.05,0.88,0.05,0.0,0.02,1018218 milliseconds
18,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,0.99,0.08,0.95,0.09,0.01,0.05,1101495 milliseconds
20,2,5,8,70,0.025,0.0,0,0.108,0.1,0.1,0.1,0.99,0.05,0.97,0.08,0.0,0.04,1229248 milliseconds
10,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,0.83,0.05,0.8,0.06,0.0,0.06,511777 milliseconds
12,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,0.81,0.11,0.67,0.14,0.0,0.11,675196 milliseconds
14,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,0.89,0.09,0.78,0.08,0.01,0.06,838638 milliseconds
16,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,0.97,0.08,0.91,0.11,0.0,0.06,944725 milliseconds
18,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,0.94,0.07,0.93,0.17,0.01,0.11,1112713 milliseconds
20,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.1,0.93,0.15,0.01,0.08,1238083 milliseconds
10,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.76,0.15,0.63,0.2,0.01,0.15,527073 milliseconds
12,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.85,0.19,0.8,0.25,0.01,0.18,658586 milliseconds
14,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.9,0.21,0.81,0.26,0.0,0.2,842469 milliseconds
16,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.95,0.26,0.89,0.36,0.02,0.22,957272 milliseconds
18,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.97,0.3,0.93,0.34,0.01,0.29,1071813 milliseconds
20,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.96,0.3,0.95,0.4,0.01,0.35,1207386 milliseconds
10,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.24,1.0,0.34,0.2,0.26,542223 milliseconds
12,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.22,1.0,0.35,0.15,0.24,697201 milliseconds
14,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.28,1.0,0.33,0.4,0.29,864964 milliseconds
16,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.34,1.0,0.38,0.43,0.27,962692 milliseconds
18,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.33,1.0,0.43,0.46,0.38,1153423 milliseconds
20,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.31,1.0,0.42,0.63,0.37,1283259 milliseconds
10,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.12,1.0,0.14,0.15,0.12,512020 milliseconds
12,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.1,1.0,0.16,0.15,0.09,702435 milliseconds
14,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.09,1.0,0.12,0.16,0.07,880362 milliseconds
16,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.11,1.0,0.15,0.47,0.1,965871 milliseconds
18,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.05,1.0,0.09,0.37,0.05,1145334 milliseconds
20,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.13,1.0,0.13,0.61,0.1,1327373 milliseconds
10,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.05,1.0,0.07,0.1,0.02,538341 milliseconds
12,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.04,1.0,0.07,0.19,0.03,692347 milliseconds
14,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.03,0.32,0.02,840985 milliseconds
16,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.03,1.0,0.02,0.36,0.01,993988 milliseconds
18,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.04,1.0,0.07,0.48,0.05,1119019 milliseconds
20,2,5,8,70,0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.05,1.0,0.03,0.61,0.02,1262604 milliseconds
10,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.05,1.0,0.08,0.16,0.05,518824 milliseconds
12,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.06,1.0,0.13,0.22,0.11,688407 milliseconds
14,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.12,1.0,0.17,0.33,0.14,856599 milliseconds
16,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.08,1.0,0.12,0.49,0.06,944575 milliseconds
18,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.06,1.0,0.05,0.48,0.04,1074503 milliseconds
20,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.13,1.0,0.17,0.65,0.11,1227822 milliseconds
10,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.17,1.0,0.22,0.15,0.18,513953 milliseconds
12,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.2,1.0,0.22,0.27,0.18,667821 milliseconds
14,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.26,1.0,0.31,0.34,0.25,827376 milliseconds
16,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.29,1.0,0.32,0.4,0.25,915650 milliseconds
18,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.23,1.0,0.23,0.48,0.16,1119332 milliseconds
20,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.25,1.0,0.28,0.6,0.23,1210257 milliseconds
10,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.22,1.0,0.28,0.21,0.23,750209 milliseconds
12,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.32,1.0,0.41,0.31,0.36,908895 milliseconds
14,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.27,1.0,0.38,0.36,0.26,1117624 milliseconds
16,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.37,1.0,0.45,0.53,0.38,1299700 milliseconds
18,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.5,1.0,0.53,0.67,0.44,1424691 milliseconds
20,2,5,8,100,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.5,1.0,0.58,0.75,0.54,1753860 milliseconds
10,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.11,1.0,0.15,0.17,0.11,767379 milliseconds
12,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.11,1.0,0.2,0.23,0.1,961768 milliseconds
14,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.12,1.0,0.14,0.33,0.09,1135995 milliseconds
16,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.13,1.0,0.15,0.5,0.11,1305361 milliseconds
18,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.15,1.0,0.23,0.67,0.17,1504270 milliseconds
20,2,5,8,100,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.16,1.0,0.21,0.69,0.1,1693205 milliseconds
10,2,5,8,100,-0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.06,1.0,0.07,0.23,0.04,726004 milliseconds
12,2,5,8,100,-0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.02,1.0,0.07,0.3,0.03,920948 milliseconds
14,2,5,8,100,-0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.03,1.0,0.08,0.32,0.06,1095056 milliseconds
16,2,5,8,100,-0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.05,1.0,0.05,0.52,0.02,1275444 milliseconds
18,2,5,8,100,-0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.01,1.0,0.04,0.61,0.03,1404596 milliseconds
20,2,5,8,100,-0.05,0.0,0,0.108,0.1,0.1,0.1,1.0,0.03,1.0,0.03,0.7,0.02,1685678 milliseconds
10,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.05,1.0,0.11,0.18,0.04,736653 milliseconds
12,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.07,1.0,0.12,0.29,0.06,912721 milliseconds
14,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.19,1.0,0.19,0.38,0.15,1036346 milliseconds
16,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.11,1.0,0.12,0.57,0.08,1181192 milliseconds
18,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.11,1.0,0.15,0.67,0.12,1432221 milliseconds
20,2,5,8,100,-0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.15,1.0,0.14,0.71,0.12,1600722 milliseconds
10,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.26,1.0,0.36,0.21,0.23,731858 milliseconds
12,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.32,1.0,0.4,0.31,0.31,874795 milliseconds
14,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.31,1.0,0.39,0.36,0.33,1052547 milliseconds
16,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.37,1.0,0.39,0.56,0.33,1225966 milliseconds
18,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.5,1.0,0.55,0.63,0.43,1368053 milliseconds
20,2,5,8,100,-0.05,0.1,0,0.108,0.1,0.1,0.1,1.0,0.39,1.0,0.48,0.64,0.44,1659681 milliseconds
10,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.94,0.27,0.88,0.34,0.0,0.25,767637 milliseconds
12,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.98,0.29,0.9,0.33,0.0,0.27,954178 milliseconds
14,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.99,0.36,0.95,0.4,0.0,0.33,1138340 milliseconds
16,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.32,0.99,0.38,0.0,0.3,1282481 milliseconds
18,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.46,0.97,0.59,0.01,0.48,1560153 milliseconds
20,2,5,8,100,-0.025,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.5,0.99,0.55,0.0,0.48,1786858 milliseconds
10,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.94,0.08,0.81,0.1,0.0,0.07,794128 milliseconds
12,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.99,0.1,0.94,0.15,0.01,0.11,950260 milliseconds
14,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.99,0.12,0.94,0.16,0.0,0.08,1106109 milliseconds
16,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.99,0.16,0.95,0.17,0.01,0.1,1224768 milliseconds
18,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.12,0.96,0.17,0.0,0.13,1566108 milliseconds
20,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.11,1.0,0.16,0.0,0.09,1709905 milliseconds
10,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.93,0.06,0.9,0.09,0.0,0.04,776720 milliseconds
12,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.94,0.04,0.91,0.08,0.0,0.06,896157 milliseconds
14,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.99,0.05,0.95,0.08,0.02,0.06,1150378 milliseconds
16,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.03,0.95,0.05,0.01,0.04,1227682 milliseconds
18,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.06,0.98,0.06,0.02,0.06,1420008 milliseconds
20,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.07,0.98,0.07,0.01,0.06,1734393 milliseconds
10,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.89,0.07,0.86,0.07,0.0,0.04,768028 milliseconds
12,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.94,0.09,0.89,0.1,0.01,0.08,884607 milliseconds
14,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.96,0.09,0.93,0.16,0.01,0.07,1142982 milliseconds
16,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.97,0.1,0.96,0.15,0.0,0.11,1227887 milliseconds
18,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.99,0.15,0.96,0.17,0.0,0.15,1462634 milliseconds
20,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.15,1.0,0.17,0.0,0.13,1641923 milliseconds
10,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.81,0.25,0.8,0.26,0.02,0.15,745260 milliseconds
12,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.82,0.24,0.86,0.33,0.0,0.26,897843 milliseconds
14,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.95,0.33,0.96,0.42,0.0,0.32,1069651 milliseconds
16,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.96,0.3,0.99,0.37,0.0,0.27,1235321 milliseconds
18,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.97,0.34,0.98,0.48,0.01,0.38,1447460 milliseconds
20,2,5,8,100,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.98,0.37,0.98,0.44,0.0,0.3,1687985 milliseconds
10,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.02,0.19,0.0,0.32,0.0,0.21,804970 milliseconds
12,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.03,0.43,0.0,0.45,0.0,0.41,958926 milliseconds
14,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.02,0.27,0.0,0.38,0.0,0.31,1187807 milliseconds
16,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.0,0.4,0.0,0.45,0.0,0.35,1423225 milliseconds
18,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.04,0.42,0.0,0.54,0.0,0.39,1580937 milliseconds
20,2,5,8,100,0.0,-0.1,0,0.108,0.1,0.1,0.1,0.04,0.59,0.01,0.57,0.0,0.56,1606003 milliseconds
10,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.0,0.08,0.0,0.15,0.0,0.06,738776 milliseconds
12,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.02,0.12,0.01,0.14,0.0,0.07,903180 milliseconds
14,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.02,0.11,0.01,0.14,0.0,0.1,1144267 milliseconds
16,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.03,0.13,0.0,0.19,0.0,0.12,1287190 milliseconds
18,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.03,0.14,0.02,0.19,0.0,0.13,1466794 milliseconds
20,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.05,0.15,0.0,0.16,0.0,0.12,1664019 milliseconds
10,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.07,0.04,0.01,0.06,0.0,0.03,761941 milliseconds
12,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.0,0.02,0.0,0.04,0.0,0.03,931570 milliseconds
14,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.01,0.04,0.0,0.05,0.0,0.02,1122199 milliseconds
16,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.01,0.01,0.0,0.02,0.0,0.01,1290279 milliseconds
18,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.01,0.05,0.0,0.06,0.0,0.04,1550229 milliseconds
20,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.02,0.03,0.0,0.04,0.0,0.03,1703752 milliseconds
10,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.0,0.08,0.0,0.12,0.0,0.08,758871 milliseconds
12,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.03,0.11,0.0,0.13,0.0,0.08,951617 milliseconds
14,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.06,0.16,0.01,0.16,0.0,0.12,1155180 milliseconds
16,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.03,0.11,0.0,0.19,0.0,0.14,1318466 milliseconds
18,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.01,0.15,0.0,0.18,0.0,0.12,1497469 milliseconds
20,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.02,0.12,0.0,0.17,0.0,0.11,1679166 milliseconds
10,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.02,0.31,0.0,0.4,0.0,0.28,748040 milliseconds
12,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.01,0.32,0.0,0.41,0.0,0.29,889973 milliseconds
14,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.01,0.28,0.0,0.3,0.0,0.24,1077812 milliseconds
16,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.01,0.33,0.0,0.36,0.0,0.26,1209138 milliseconds
