n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,Duration
10,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.06,0.02,0.01,0.1,435104 milliseconds
12,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.06,0.06,0.02,0.1,534283 milliseconds
14,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.1,0.09,0.01,0.11,643652 milliseconds
16,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.04,0.12,0.0,0.22,702419 milliseconds
18,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.01,0.09,0.0,0.17,872269 milliseconds
20,2,5,8,100,0.0,-0.05,0,0.108,0.1,0.1,0.1,0.04,0.06,0.0,0.13,923398 milliseconds
10,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.07,0.03,0.01,0.04,445521 milliseconds
12,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.06,0.06,0.0,0.06,514471 milliseconds
14,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.03,0.01,0.0,0.09,647904 milliseconds
16,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.02,0.07,0.0,0.07,728158 milliseconds
18,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.04,0.07,0.0,0.06,825050 milliseconds
20,2,5,8,100,0.0,0.0,0,0.108,0.1,0.1,0.1,0.08,0.05,0.01,0.07,939995 milliseconds
10,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.07,0.04,0.01,0.07,435314 milliseconds
12,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.08,0.11,0.0,0.1,531454 milliseconds
14,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.03,0.03,0.0,0.11,622909 milliseconds
16,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.07,0.07,0.0,0.08,745813 milliseconds
18,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.06,0.12,0.01,0.16,790963 milliseconds
20,2,5,8,100,0.0,0.05,0,0.108,0.1,0.1,0.1,0.09,0.11,0.0,0.22,907787 milliseconds
10,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.08,0.16,0.01,0.25,440744 milliseconds
12,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.05,0.16,0.03,0.32,502813 milliseconds
14,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.02,0.15,0.0,0.37,605731 milliseconds
16,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.07,0.16,0.02,0.44,697553 milliseconds
18,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.07,0.19,0.0,0.48,810466 milliseconds
20,2,5,8,100,0.0,0.1,0,0.108,0.1,0.1,0.1,0.09,0.29,0.0,0.43,942027 milliseconds
10,2,5,8,100,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.99,0.07,0.85,0.34,438193 milliseconds
