iteration,reps,n,label,AIC,Pvalues_Accuracy,Pvalues_Interaction,Duration,Coefficients_Accuracy,Coefficients_Interaction,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,Program,Duration_SimulateDataset
4,30,10,R: LRT,0.0,0.0,1.0,0.45142102241516113,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015955209732055664
4,30,10,JuliaAIC_NeldMeader_AGP0,940.8553892598726,0.13803475126956377,0.9462796696175818,4.329,0.2907775979621512,0.00897330015264375,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015955209732055664
4,30,10,JuliaAIC_bobyqa_AGP0,940.8553878507098,0.1380026337776633,0.9462304889408001,1.655,0.3073904468498029,0.009984951237630523,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015955209732055664
4,30,10,JuliaAIC_NeldMeader_AGP1,940.8215183938329,0.11741692106357433,0.9403195185775747,13.856,0.32701465618146164,-0.0017982352978602604,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015955209732055664
4,30,10,JuliaAIC_bobyqa_AGP1,941.4074552677444,0.09823376656468398,0.9892425746259979,1.592,0.2907840222729932,0.008981346847130325,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015955209732055664
4,30,10,JuliaLRT_Fast,0.0,0.0,0.8190125252855881,1.634,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015955209732055664
4,30,10,JuliaLRT_Slow,0.0,0.0,1.0,1.614,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015955209732055664
5,30,10,NelderMead_nAGQ0,1029.761760305793,0.6355163867378726,0.018940711047650206,0.6552410125732422,-0.09519368487935796,-0.3973225390377947,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01596212387084961
5,30,10,NelderMead_nAGQ1,1029.7307535380996,0.6374084396115578,0.13286596352440852,3.814785957336426,-0.09869808666509147,-0.40393402316194477,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01596212387084961
5,30,10,Bobyqa_nAGQ0,1029.761760305793,0.6355163867378726,0.018940711047650206,0.6681787967681885,-0.09519368487935796,-0.3973225390377947,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01596212387084961
5,30,10,Bobyqa_nAGQ1,1029.7307535127134,0.6373786971703207,0.13284078759641724,1.9448308944702148,-0.09870769360343572,-0.4039434803079495,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01596212387084961
5,30,10,nloptwrap_nAGQ0,1029.1341827783713,0.6507011216142501,0.04003961077350898,0.3341050148010254,-0.09069687892747315,-0.35261268980619265,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01596212387084961
5,30,10,nloptwrap_nAGQ1,1029.1042986247019,0.6375226239498892,0.19443660931905557,1.089245080947876,-0.09831886313999166,-0.35877202731558555,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01596212387084961
5,30,10,R: LRT,0.0,0.0,0.2032085267389779,0.316133975982666,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01596212387084961
5,30,10,JuliaAIC_NeldMeader_AGP0,1028.957998478008,0.6454275008089071,0.039472066336338124,1.89,-0.09223199667746475,-0.3541713677741623,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01596212387084961
5,30,10,JuliaAIC_bobyqa_AGP0,1029.1300154282344,0.6505924303949195,0.03993987317203571,0.454,-0.10148625883877616,-0.35938709850325634,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01596212387084961
5,30,10,JuliaAIC_NeldMeader_AGP1,1028.931354102394,0.6129310235283202,0.037001427090715626,6.881,-0.09887415165290794,-0.3579129169739198,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01596212387084961
5,30,10,JuliaAIC_bobyqa_AGP1,1028.9315123984798,0.6217210607691231,0.03774814020537547,3.41,-0.0907710204437726,-0.35286654016949726,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01596212387084961
5,30,10,JuliaLRT_Fast,0.0,0.0,0.2264062343022611,0.725,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01596212387084961
5,30,10,JuliaLRT_Slow,0.0,0.0,0.1973604396885331,0.687,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01596212387084961
6,30,10,NelderMead_nAGQ0,1070.9033024322468,0.579556640165787,0.011036630224987473,1.9747278690338135,0.10334399051476577,-0.24296060935281852,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01596212387084961
6,30,10,NelderMead_nAGQ1,1070.8758090072106,0.6114608073668775,0.26424318996080076,7.7781431674957275,0.10058226249801779,-0.24788638844825828,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01596212387084961
6,30,10,Bobyqa_nAGQ0,1070.9033024322468,0.579556640165787,0.011036630224987473,1.9497859477996826,0.10334399051476577,-0.24296060935281852,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01596212387084961
6,30,10,Bobyqa_nAGQ1,1070.8757814996497,0.6111707802678232,0.2637368782068433,4.290555953979492,0.10068897447000683,-0.2481535963829564,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01596212387084961
6,30,10,nloptwrap_nAGQ0,1070.9061423817675,0.5793689452238928,0.011356511075751538,0.7300429344177246,0.1031879129196025,-0.24184340617702538,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01596212387084961
6,30,10,nloptwrap_nAGQ1,1070.8768500617293,0.6089496649719728,0.2606589551875255,1.5218980312347412,0.10158905070735334,-0.2497203024713461,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01596212387084961
6,30,10,R: LRT,0.0,0.0,0.24342659249584195,0.5166192054748535,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01596212387084961
6,30,10,JuliaAIC_NeldMeader_AGP0,1070.9251889654236,0.5784821696063992,0.010902484655281139,15.831,0.10350430093376627,-0.2433034428747201,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01596212387084961
6,30,10,JuliaAIC_bobyqa_AGP0,1071.0322829340316,0.5765436392161833,0.010549210562719149,1.034,0.07698056640276524,-0.16808422723741032,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01596212387084961
6,30,10,JuliaAIC_NeldMeader_AGP1,1071.2942644480377,0.6570389186764839,0.07754806464707795,23.691,0.007687530335189112,-0.2646461315414279,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01596212387084961
6,30,10,JuliaAIC_bobyqa_AGP1,1071.3522814425626,0.9681212767239438,0.005915046595547811,4.224,0.10412847314481066,-0.2445218235816385,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01596212387084961
6,30,10,JuliaLRT_Fast,0.0,0.0,0.2665565652062986,1.079,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01596212387084961
6,30,10,JuliaLRT_Slow,0.0,0.0,0.33895406243422055,1.072,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01596212387084961
7,30,10,NelderMead_nAGQ0,1017.1485223597083,0.6513738694096387,7.267739543868576e-9,2.081399917602539,-0.20364477516699292,0.4914485875469201,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015957117080688477
7,30,10,NelderMead_nAGQ1,1017.1189766977948,0.6475177426448442,0.020888922091134667,18.19532799720764,-0.20654900317380404,0.5009942920356805,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015957117080688477
7,30,10,Bobyqa_nAGQ0,1017.1485223597083,0.6513738694096387,7.267739543868576e-9,2.0914058685302734,-0.20364477516699292,0.4914485875469201,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015957117080688477
7,30,10,Bobyqa_nAGQ1,1017.1189553309997,0.6476315800475259,0.02088139097941622,4.104000091552734,-0.2063838281672738,0.5010051355742209,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015957117080688477
7,30,10,nloptwrap_nAGQ0,1017.1485635981693,0.6508490841503942,7.592582619483146e-9,0.6303141117095947,-0.2036627524723356,0.4906446504288714,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015957117080688477
7,30,10,nloptwrap_nAGQ1,1017.1191352090206,0.6421231884204661,0.02070274820085599,1.4760429859161377,-0.2102762656330724,0.5019427371304722,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015957117080688477
7,30,10,R: LRT,0.0,0.0,0.08612388651916505,0.7639591693878174,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015957117080688477
7,30,10,JuliaAIC_NeldMeader_AGP0,1016.3055707476553,0.6331505983266409,4.7262271031776567e-7,5.355,-0.2065326114083225,0.45220628135319524,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015957117080688477
7,30,10,JuliaAIC_bobyqa_AGP0,1016.3055774459453,0.6331522137425412,4.752816071031904e-7,1.417,-0.21174159607682008,0.04612481585013995,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015957117080688477
7,30,10,JuliaAIC_NeldMeader_AGP1,1020.0480526958115,0.38277398546072955,0.6262469606721046,46.796,-0.2520504177463758,-0.007319410698833306,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015957117080688477
7,30,10,JuliaAIC_bobyqa_AGP1,1020.8002758077844,0.27248203908735336,0.9370224848288379,2.737,-0.20653558723750529,0.4521720887955398,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015957117080688477
7,30,10,JuliaLRT_Fast,0.0,0.0,0.045673028265993766,1.46,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015957117080688477
7,30,10,JuliaLRT_Slow,0.0,0.0,1.0,1.462,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015957117080688477
8,30,10,NelderMead_nAGQ0,1025.1914737343457,0.5511983023969967,0.5964620507655043,1.2038109302520752,0.10885651658472516,-0.05192609587763384,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.020910024642944336
8,30,10,NelderMead_nAGQ1,1025.1659671027614,0.5605942484302309,0.8025487887544589,3.3649988174438477,0.11913677975243211,-0.05306228122813231,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.020910024642944336
8,30,10,Bobyqa_nAGQ0,1025.1914737343457,0.5511983023969967,0.5964620507655043,1.230755090713501,0.10885651658472516,-0.05192609587763384,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.020910024642944336
8,30,10,Bobyqa_nAGQ1,1025.1659670965091,0.5605951616086106,0.8025565407256281,3.225343942642212,0.11913736275413798,-0.053062824528058404,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.020910024642944336
8,30,10,nloptwrap_nAGQ0,1025.1639093737908,0.5475669051910941,0.6152252040507982,0.43779587745666504,0.11024165071074336,-0.049345860848397816,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.020910024642944336
8,30,10,nloptwrap_nAGQ1,1025.1379180841295,0.5576642094432979,0.8092068023990506,1.1828100681304932,0.12014777849213575,-0.051352008591927074,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.020910024642944336
8,30,10,R: LRT,0.0,0.0,0.2178898566219182,0.5146420001983643,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.020910024642944336
8,30,10,JuliaAIC_NeldMeader_AGP0,1025.1605769985974,0.5542484272980314,0.5860019358131825,6.647,0.10824432770949519,-0.05345696443215096,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.020910024642944336
8,30,10,JuliaAIC_bobyqa_AGP0,1025.1796840928987,0.5496551136336332,0.603263112574093,1.487,0.12738330327027236,-0.0362781632449431,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.020910024642944336
8,30,10,JuliaAIC_NeldMeader_AGP1,1025.6543014913366,0.49445491993815516,0.7153688122355946,26.408,0.15169621655438978,-0.029726736095099657,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.020910024642944336
8,30,10,JuliaAIC_bobyqa_AGP1,1025.203077351439,0.40951073932836385,0.7617409680527525,2.576,0.10935639899849772,-0.05097484307937331,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.020910024642944336
8,30,10,JuliaLRT_Fast,0.0,0.0,0.5592955289279757,2.867,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.020910024642944336
8,30,10,JuliaLRT_Slow,0.0,0.0,0.5730945036039276,2.785,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.020910024642944336
9,30,10,NelderMead_nAGQ0,1024.9340953927594,0.8455631091333279,0.0007350344098044572,1.910858154296875,0.05067769660140009,0.38755995629397133,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015954971313476562
9,30,10,NelderMead_nAGQ1,1024.911117306749,0.8657202085861322,0.1500244433422915,8.073934078216553,0.04440201966168821,0.39565343610152515,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015954971313476562
9,30,10,Bobyqa_nAGQ0,1024.9340953927594,0.8455631091333279,0.0007350344098044572,1.914736032485962,0.05067769660140009,0.38755995629397133,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015954971313476562
9,30,10,Bobyqa_nAGQ1,1024.9110967053762,0.8654338909283465,0.15048113609483604,3.8037588596343994,0.04445549443487573,0.3951849742059603,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015954971313476562
9,30,10,nloptwrap_nAGQ0,1026.8720037392675,0.8250618901791337,0.0005025814506864485,0.6412351131439209,0.05780774651373491,0.39563851235740527,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015954971313476562
9,30,10,nloptwrap_nAGQ1,1026.8510225231237,0.8310218466085865,0.14359532545517156,1.4251868724822998,0.05609282129604268,0.40209984018846506,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015954971313476562
9,30,10,R: LRT,0.0,0.0,0.727720647729359,0.8986310958862305,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015954971313476562
9,30,10,JuliaAIC_NeldMeader_AGP0,1024.933762712658,0.8455581973790015,0.0007354367319298685,2.84,0.05067908793134544,0.3875473504051322,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015954971313476562
9,30,10,JuliaAIC_bobyqa_AGP0,1027.3938450589685,0.8024309549900415,0.00020757410561943974,0.485,0.04438928420636881,0.39540080162719393,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015954971313476562
9,30,10,JuliaAIC_NeldMeader_AGP1,1024.910929646082,0.8647635952554269,0.0005910457868878593,26.444,0.042470842586856544,0.39496743147106184,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015954971313476562
9,30,10,JuliaAIC_bobyqa_AGP1,1024.911072794737,0.8704748999093481,0.0005988763388014785,6.557,0.06407083569731745,0.4050108646320833,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015954971313476562
9,30,10,JuliaLRT_Fast,0.0,0.0,1.0,1.099,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015954971313476562
9,30,10,JuliaLRT_Slow,0.0,0.0,0.1490791949256612,1.108,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015954971313476562
10,30,10,NelderMead_nAGQ0,989.7376886505385,0.43862908057270833,0.0002454628034062769,1.5997250080108643,-0.20362592415085562,-0.45525947929714633,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01595592498779297
10,30,10,NelderMead_nAGQ1,989.7043569103942,0.4628921930322281,0.09714576420801328,6.358983039855957,-0.19579107047631056,-0.46487913941278686,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01595592498779297
10,30,10,Bobyqa_nAGQ0,989.7376886505385,0.43862908057270833,0.0002454628034062769,1.7276809215545654,-0.20362592415085562,-0.45525947929714633,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01595592498779297
10,30,10,Bobyqa_nAGQ1,989.704319313221,0.4624264347010175,0.09673383173081522,3.581084966659546,-0.19615240684961152,-0.4654427435116894,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01595592498779297
10,30,10,nloptwrap_nAGQ0,989.7379454052792,0.43879730616834917,0.00023100396384878827,0.5881118774414062,-0.20389786594521925,-0.45738908371080866,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01595592498779297
10,30,10,nloptwrap_nAGQ1,989.7045330840767,0.46127612240785243,0.09571559724416492,1.3886158466339111,-0.19737174851375364,-0.4668522782607889,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01595592498779297
10,30,10,R: LRT,0.0,0.0,0.1012899769076402,0.8145551681518555,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01595592498779297
10,30,10,JuliaAIC_NeldMeader_AGP0,991.5621663938173,0.43997876267095004,0.0003480658058224264,5.015,-0.20067638174040806,-0.44228866327620564,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01595592498779297
10,30,10,JuliaAIC_bobyqa_AGP0,989.737463953729,0.4385321561015563,0.00024500889189257044,1.243,-0.26619817627860215,-0.4652507963932115,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01595592498779297
