n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,Duration
18,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.11,0.98,0.11,828223 milliseconds
20,2,5,8,100,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1.0,0.18,1.0,0.2,948767 milliseconds
10,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,0.99,0.07,0.79,0.08,427560 milliseconds
12,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.09,0.93,0.05,537999 milliseconds
14,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.06,0.94,0.05,631394 milliseconds
16,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.06,0.97,0.07,748053 milliseconds
18,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.13,1.0,0.05,815971 milliseconds
20,2,5,8,100,-0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.09,0.99,0.08,927724 milliseconds
10,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.96,0.06,0.81,0.11,424503 milliseconds
12,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.06,0.82,0.13,531494 milliseconds
14,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.98,0.06,0.94,0.12,608785 milliseconds
16,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.04,1.0,0.13,682762 milliseconds
18,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.08,0.98,0.15,803890 milliseconds
20,2,5,8,100,-0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.06,0.99,0.18,925144 milliseconds
