iteration,reps,n,label,AIC,Pvalues_Accuracy,Pvalues_Interaction,Duration,Coefficients_Accuracy,Coefficients_Interaction,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,Program,Duration_SimulateDataset
1,30,10,NelderMead_nAGQ0,974.2859723253497,0.0563136859089298,0.8403495515023007,0.5894060134887695,-0.31382177596812816,0.03931624331640148,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.01561880111694336
1,30,10,NelderMead_nAGQ1,974.2748213307002,0.05401965040558027,0.8388527545349795,3.353847026824951,-0.3181192606503781,0.03978918435939373,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.01561880111694336
1,30,10,Bobyqa_nAGQ0,974.2859723253497,0.0563136859089298,0.8403495515023007,0.7054629325866699,-0.31382177596812816,0.03931624331640148,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.01561880111694336
1,30,10,Bobyqa_nAGQ1,974.2748097929283,0.053825870768120336,0.838931749525917,1.5621881484985352,-0.31837631680718176,0.03976898653495025,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.01561880111694336
1,30,10,nloptwrap_nAGQ0,974.2859724078725,0.05631330120229664,0.8403396955767721,0.2803831100463867,-0.31382233722673586,0.039318706038851126,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.01561880111694336
1,30,10,nloptwrap_nAGQ1,974.2844212306547,0.05715599253173875,0.8405210398518541,0.6092119216918945,-0.31382233722673586,0.039318706038851126,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.01561880111694336
1,30,10,R: LRT,0.0,0.0,0.8401762375587638,0.31244516372680664,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.01561880111694336
1,30,10,JuliaAIC_NeldMeader_AGP0,998.3560663778557,0.05183820156197186,0.4617626277208154,0.925,-0.327766788772441,0.14583744240556296,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.01561880111694336
1,30,10,JuliaAIC_bobyqa_AGP0,998.3560663589553,0.05184021326289715,0.46168156416824185,0.094,-0.33177742559741397,0.14958576725413555,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.01561880111694336
1,30,10,JuliaAIC_NeldMeader_AGP1,998.3285888921865,0.049659792377229,0.4529808500525457,2.016,-0.33174887086496413,0.14969520690170782,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.01561880111694336
1,30,10,JuliaAIC_bobyqa_AGP1,998.3285899939328,0.049690113513571346,0.45265389057608807,0.624,-0.3277700686929679,0.1458640908876645,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.01561880111694336
1,30,10,JuliaLRT,0.0,0.0,0.00021290161130431418,3.282,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.01561880111694336
2,30,10,NelderMead_nAGQ0,961.492214717514,0.29682379592750746,0.3757472249557192,0.5467469692230225,-0.1718590926476541,-0.20179116161386565,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.0
2,30,10,NelderMead_nAGQ1,961.480424260259,0.2917758402169113,0.37434961692842733,2.1560308933258057,-0.17436627211904637,-0.20358780673332846,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.0
2,30,10,Bobyqa_nAGQ0,961.492214717514,0.29682379592750746,0.3757472249557192,0.5472898483276367,-0.1718590926476541,-0.20179116161386565,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.0
2,30,10,Bobyqa_nAGQ1,961.4804233182707,0.29166214517501854,0.3743148983649645,1.281001091003418,-0.1744065813499646,-0.2036007901206723,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.0
2,30,10,nloptwrap_nAGQ0,961.4922193029983,0.2967992765494996,0.37570170850040224,0.2321608066558838,-0.17186889549746143,-0.20181214868337566,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.0
2,30,10,nloptwrap_nAGQ1,961.4804732080236,0.2929963119707153,0.37365243421052297,0.6562471389770508,-0.17391930753362372,-0.2038700317729495,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.0
2,30,10,R: LRT,0.0,0.0,0.37674267025280467,0.2499380111694336,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.0
2,30,10,JuliaAIC_NeldMeader_AGP0,979.8530020403192,0.44039880800646036,0.07244459054327433,0.675,-0.17191691471770704,-0.42348825528817874,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.0
2,30,10,JuliaAIC_bobyqa_AGP0,979.7673632778622,0.4160923208958715,0.07624831207308122,0.125,-0.17013075839543407,-0.42461777168759424,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.0
2,30,10,JuliaAIC_NeldMeader_AGP1,979.736176781462,0.41302400152441054,0.07382518688849231,1.156,-0.1703780135969795,-0.4246859785363479,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.0
2,30,10,JuliaAIC_bobyqa_AGP1,979.7361786931219,0.41230861509732947,0.0737816432587646,0.672,-0.16855364051332763,-0.41782553600080174,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.0
2,30,10,JuliaLRT,0.0,0.0,0.0026136800996318637,0.29,0.0,0.0,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,Julia,0.0
3,30,10,NelderMead_nAGQ0,994.7178133271448,0.01999027322782616,0.06215631270199578,0.5467410087585449,-0.37827734204895674,-0.4292204846459143,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.015622138977050781
3,30,10,NelderMead_nAGQ1,994.7072240818378,0.01903828862554133,0.060289572994269,1.8120958805084229,-0.3834469987892859,-0.43340604027092056,2,5,8,0.025,0.05,0,0.108,0.1,0.1,0.1,R,0.015622138977050781
