iteration,reps,n,label,AIC,Pvalues_Accuracy,Pvalues_Interaction,Duration,Coefficients_Accuracy,Coefficients_Interaction,SEs_Accuracy,SEs_Interaction,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,Program,Duration_SimulateDataset
20,30,18,Bobyqa_nAGQ0,1833.2705638289913,0.024628803451688448,0.00015554543269645578,2.884320020675659,0.3335034684994114,-0.35518638621958826,0.14841005770058358,0.09391385245300893,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.01894998550415039
20,30,18,Bobyqa_nAGQ1,1833.2574867009714,0.023155572715573284,0.06439506234524567,5.561126947402954,0.339936844162889,-0.36087020114695295,0.14969532982762898,0.19512459265589888,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.01894998550415039
20,30,18,nloptwrap_nAGQ0,1833.2222497478303,0.024464240326249862,0.00016652599651542597,1.1988298892974854,0.3327558041631541,-0.3535755990490736,0.1479073031205608,0.09391031773191888,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.01894998550415039
20,30,18,nloptwrap_nAGQ1,1833.208942755702,0.02356375556527132,0.0652925373460893,2.4923629760742188,0.33792738395144795,-0.36000752238643335,0.14925010648349038,0.19531129726648014,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.01894998550415039
20,30,18,R: LRT,0.0,0.0,0.06410309406354961,0.8666510581970215,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.01894998550415039
20,30,18,JuliaAIC_NeldMeader_AGP0,1833.2701588819937,0.02472851147512745,0.00015208864145529758,13.385,0.33355539286738717,-0.35574001327873256,0.1485361493648018,0.09392143215818975,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.01894998550415039
20,30,18,JuliaAIC_bobyqa_AGP0,1833.2724897865137,0.02402290653420906,0.0001689803656036676,1.501,0.33917272845102253,-0.36030233359847025,0.14816026566194662,0.09400807615556099,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.01894998550415039
20,30,18,JuliaAIC_NeldMeader_AGP1,1833.208082824905,0.02206606942113671,0.00012675774918701374,34.342,0.3173019859996717,-0.3630313469379424,0.14862231354416489,0.09402569340367772,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.01894998550415039
20,30,18,JuliaAIC_bobyqa_AGP1,1833.2619832736398,0.03276466704249709,0.00011293302439559157,10.323,0.3332180916114395,-0.3530989606828514,0.14765313668378285,0.0938749134340839,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.01894998550415039
20,30,18,JuliaLRT_Fast,0.0,0.0,0.06608731775595106,1.067,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.01894998550415039
20,30,18,JuliaLRT_Slow,0.0,0.0,0.05768500792347798,3.326,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.01894998550415039
21,30,18,NelderMead_nAGQ0,1778.2213723878035,0.07812151901504484,9.233609039915507e-13,3.457749128341675,0.4705558909975072,-0.6812921345219584,0.2671046685073523,0.09539938683147062,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018950939178466797
21,30,18,NelderMead_nAGQ1,1778.177495084202,0.0712193158815277,0.0007140340320930559,15.022785902023315,0.482679885384769,-0.6931043618881157,0.2675495671141269,0.20481002365350015,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018950939178466797
21,30,18,Bobyqa_nAGQ0,1778.2213723878035,0.07812151901504484,9.233609039915507e-13,3.487701892852783,0.4705558909975072,-0.6812921345219584,0.2671046685073523,0.09539938683147062,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018950939178466797
21,30,18,Bobyqa_nAGQ1,1778.1770837369827,0.07333975445339556,0.0006984107250733399,7.943751096725464,0.4792446246195461,-0.6943806020354298,0.26762818943494365,0.20481981526295212,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018950939178466797
21,30,18,nloptwrap_nAGQ0,1778.0872208837627,0.07729102500212227,2.4882146830889952e-11,1.1708829402923584,0.4743255492744261,-0.668300362074808,0.26849246847272573,0.1001340026790162,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018950939178466797
21,30,18,nloptwrap_nAGQ1,1778.0338886031152,0.07390848360104219,0.0009440574278882117,2.5880770683288574,0.4821586907743058,-0.6818308851207581,0.269787502739553,0.2061974826622816,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018950939178466797
21,30,18,R: LRT,0.0,0.0,0.0007870247760583363,0.6851489543914795,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018950939178466797
21,30,18,JuliaAIC_NeldMeader_AGP0,1777.845494288492,0.07738942543543774,2.53161001500991e-11,6.16,0.4755735413401652,-0.6682751453285025,0.2692883525649019,0.10016829316177123,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018950939178466797
21,30,18,JuliaAIC_bobyqa_AGP0,1777.8454946449683,0.07742443579939781,2.5257543183404904e-11,1.012,0.4890008478417287,-0.6827087916240642,0.2696844316779582,0.1005807485708774,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018950939178466797
21,30,18,JuliaAIC_NeldMeader_AGP1,1777.792761559499,0.06979581391435716,1.13960025906359e-11,47.587,0.4835147748887352,-0.6837475841733442,0.26913877606521847,0.10056075179011639,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018950939178466797
21,30,18,JuliaAIC_bobyqa_AGP1,1778.0324422945944,0.07241092150617649,1.050934065770388e-11,9.982,0.4755739569098647,-0.6683267263852839,0.269320408180582,0.10017092312084927,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018950939178466797
21,30,18,JuliaLRT_Fast,0.0,0.0,0.0008196760359439996,0.685,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018950939178466797
21,30,18,JuliaLRT_Slow,0.0,0.0,0.0009266909479554213,7.074,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018950939178466797
22,30,18,NelderMead_nAGQ0,2051.3334920192074,0.029496325896368147,0.0022485383904204746,2.032564163208008,0.2929242833144803,-0.23954623081194362,0.13456715578548187,0.07840413327535187,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018915891647338867
22,30,18,NelderMead_nAGQ1,2051.3119544509536,0.02561564053061073,0.11599792061360448,6.815805912017822,0.30316487160561034,-0.2436338030957585,0.13582717926981444,0.15500347197749087,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018915891647338867
22,30,18,Bobyqa_nAGQ0,2051.3334920192074,0.029496325896368147,0.0022485383904204746,2.031597137451172,0.2929242833144803,-0.23954623081194362,0.13456715578548187,0.07840413327535187,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018915891647338867
22,30,18,Bobyqa_nAGQ1,2051.3119544490646,0.025618091255788074,0.11600187648342375,5.0016210079193115,0.30316747606881506,-0.24363561343976295,0.13583060257700968,0.15500630533781662,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018915891647338867
22,30,18,nloptwrap_nAGQ0,2052.4039337586682,0.022633137003273622,0.003336684476939938,0.54050612449646,0.2875196221929157,-0.22447116472933468,0.12612882254741972,0.07648373272642994,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018915891647338867
22,30,18,nloptwrap_nAGQ1,2052.3866810426025,0.02168438722734012,0.14522574029084706,1.9398109912872314,0.29082682313973457,-0.22827650182044226,0.1266749409635231,0.15671830620194255,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018915891647338867
22,30,18,R: LRT,0.0,0.0,0.246581056149206,0.8597009181976318,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018915891647338867
22,30,18,JuliaAIC_NeldMeader_AGP0,2051.274084919479,0.02890497527892655,0.0024400147632080236,7.264,0.29295846280602683,-0.23747046022053708,0.13409059587619043,0.07835543334996174,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018915891647338867
22,30,18,JuliaAIC_bobyqa_AGP0,2051.333474379463,0.0294942745436356,0.002250070149623337,0.44,0.30324515995760365,-0.24167354599271185,0.13425101303836404,0.07843607152909106,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018915891647338867
22,30,18,JuliaAIC_NeldMeader_AGP1,2051.252304342116,0.023896305210090854,0.0020620058499206707,16.309,0.3026110954467144,-0.24129904340665775,0.13419076128108154,0.07843303915842194,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018915891647338867
22,30,18,JuliaAIC_bobyqa_AGP1,2051.25240550704,0.024128217272153342,0.002094481082937046,3.734,0.29292403718710147,-0.23953066412428656,0.13456534383616023,0.07840427921250932,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018915891647338867
22,30,18,JuliaLRT_Fast,0.0,0.0,0.12033035947049645,0.534,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018915891647338867
22,30,18,JuliaLRT_Slow,0.0,0.0,0.12372011747269829,3.331,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018915891647338867
23,30,18,NelderMead_nAGQ0,1938.9120131708737,0.3691708722073095,3.490809257337303e-13,2.6927950382232666,0.2446953104654198,-0.5291652345690563,0.2724808561839661,0.0727478175383238,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018950939178466797
23,30,18,NelderMead_nAGQ1,1938.8922292359812,0.3668975158933166,0.0016386222180261052,9.129716157913208,0.24751277838119753,-0.5371783833808437,0.27431317009630624,0.1705900691951235,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018950939178466797
23,30,18,Bobyqa_nAGQ0,1938.9120131708737,0.3691708722073095,3.490809257337303e-13,2.696820020675659,0.2446953104654198,-0.5291652345690563,0.2724808561839661,0.0727478175383238,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018950939178466797
23,30,18,Bobyqa_nAGQ1,1938.8922292305322,0.3669621242629095,0.0016302580832652973,6.528504133224487,0.2475081148940464,-0.5371777725993214,0.27434498961090287,0.1705089129027833,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018950939178466797
23,30,18,nloptwrap_nAGQ0,1938.9120814738055,0.3703039951314365,3.2641656136949106e-13,1.369338035583496,0.24456709232791055,-0.5299842045779044,0.27298356810673513,0.07276979004745385,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018950939178466797
23,30,18,nloptwrap_nAGQ1,1938.898408882159,0.36485766540278247,0.0017905619280239697,2.4893410205841064,0.2490234337890186,-0.5326741663299942,0.27481549177200315,0.17056834656913955,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018950939178466797
23,30,18,R: LRT,0.0,0.0,0.0014100434919726687,1.3792929649353027,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018950939178466797
23,30,18,JuliaAIC_NeldMeader_AGP0,1950.3910524710018,0.3174326839174839,9.463849841902734e-12,7.502,0.2502476583997696,-0.4914005815325689,0.25031084400207815,0.07211177012859472,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018950939178466797
23,30,18,JuliaAIC_bobyqa_AGP0,1939.2671903992766,0.414430385282478,1.3652292821224378e-13,2.659,0.3786083096688069,-0.00025071587768285645,0.12372329397419057,0.06645028003269733,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018950939178466797
23,30,18,JuliaAIC_NeldMeader_AGP1,1958.2663663822486,0.0022124722999091956,0.9969896010484874,18.172,0.3686638224274502,-0.0016545082572885694,0.12279766035343903,0.06596157471593182,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018950939178466797
23,30,18,JuliaAIC_bobyqa_AGP1,1948.9430616275583,0.0026803109279996884,0.9799888315544873,8.377,0.2447566127117775,-0.5434465954273388,0.29990200573331366,0.07344200022273147,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018950939178466797
23,30,18,JuliaLRT_Fast,0.0,0.0,0.0017078647786143788,1.539,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018950939178466797
23,30,18,JuliaLRT_Slow,0.0,0.0,0.8224567779031705,6.729,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018950939178466797
24,30,18,NelderMead_nAGQ0,1869.8875604624282,0.022148934185664094,9.962504088638829e-11,3.0976831912994385,0.6618780091694271,-0.7318511177884864,0.2893071221230892,0.11315793919355728,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018980979919433594
24,30,18,NelderMead_nAGQ1,1869.8469131079764,0.022970841863450605,0.00010549249984458513,11.009581089019775,0.6691655912537161,-0.7475109959426616,0.29427851946413724,0.19277677705428564,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018980979919433594
24,30,18,Bobyqa_nAGQ0,1869.8875604624282,0.022148934185664094,9.962504088638829e-11,3.1076841354370117,0.6618780091694271,-0.7318511177884864,0.2893071221230892,0.11315793919355728,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018980979919433594
24,30,18,Bobyqa_nAGQ1,1869.8467568168726,0.023214984239837654,0.00010357706752107252,6.228340148925781,0.6677612241692487,-0.7484349956104291,0.2941837465478336,0.19279346272430067,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018980979919433594
24,30,18,nloptwrap_nAGQ0,1870.8174906771912,0.022049057849570605,1.301536145092804e-10,1.0382211208343506,0.6639021115558256,-0.7302817713390263,0.2899741496158553,0.11362730250921478,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018980979919433594
24,30,18,nloptwrap_nAGQ1,1870.7749445660402,0.023021062053281294,0.00010534055213637937,2.498283863067627,0.6706350521106142,-0.7470138770127172,0.2950329930891116,0.19263114860561167,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018980979919433594
24,30,18,R: LRT,0.0,0.0,0.00013470557528002587,1.4989759922027588,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018980979919433594
24,30,18,JuliaAIC_NeldMeader_AGP0,1932.23691280389,0.006236462795631364,2.9174281491781954e-9,8.014,0.7584505194412176,-0.6795021707692098,0.2773044311962888,0.11446795486388683,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018980979919433594
24,30,18,JuliaAIC_bobyqa_AGP0,2053.3534394257113,0.00039925083818785005,1.3009459211450332e-7,3.158,0.6772403247048653,-0.7487653818892441,0.2904543155340235,0.11371581149463324,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018980979919433594
24,30,18,JuliaAIC_NeldMeader_AGP1,1869.8644059860544,0.01971865440446023,4.563209241434122e-11,94.77,0.6319664517175173,-0.763102365512035,0.29220227435912094,0.11400740801496954,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018980979919433594
24,30,18,JuliaAIC_bobyqa_AGP1,1869.8775983942783,0.030558837533450785,2.1797632287584386e-11,5.251,0.7860791094417758,-0.607040530740387,0.22201996321375225,0.11499783469100422,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018980979919433594
24,30,18,JuliaLRT_Fast,0.0,0.0,1.0,1.367,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018980979919433594
24,30,18,JuliaLRT_Slow,0.0,0.0,8.290233465259639e-5,2.173,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018980979919433594
25,30,18,NelderMead_nAGQ0,1888.5616034560476,0.02607603910668872,6.139650161717023e-6,2.6129801273345947,0.37934102687406807,-0.3395701986086881,0.17048441457976007,0.07510085740344663,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018949031829833984
25,30,18,NelderMead_nAGQ1,1888.5319916672654,0.02582991044688588,0.044593218443877015,8.994905948638916,0.3849340731211543,-0.34607601083679895,0.1727122516897847,0.17230815666722352,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018949031829833984
25,30,18,Bobyqa_nAGQ0,1888.5616034560476,0.02607603910668872,6.139650161717023e-6,2.644925832748413,0.37934102687406807,-0.3395701986086881,0.17048441457976007,0.07510085740344663,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018949031829833984
25,30,18,Bobyqa_nAGQ1,1888.5319915489054,0.025815697571157863,0.04460363083681804,5.79752516746521,0.3849187769244755,-0.34608217878678416,0.17268884244782998,0.17231964157779495,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018949031829833984
25,30,18,nloptwrap_nAGQ0,1889.221829850539,0.020494703911189432,4.6973501329521495e-7,1.1568729877471924,0.3811530734114634,-0.34874147212793943,0.16449106919413176,0.06921836473798089,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018949031829833984
25,30,18,nloptwrap_nAGQ1,1889.192337098874,0.019071925316373167,0.040807386749035966,2.5431969165802,0.38943277266908705,-0.3543127135133716,0.1661316056357104,0.17321724513606612,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018949031829833984
25,30,18,R: LRT,0.0,0.0,0.06909640703140982,1.0532150268554688,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.018949031829833984
25,30,18,JuliaAIC_NeldMeader_AGP0,1888.590736491506,0.02699595012836185,8.686178700950604e-6,20.69,0.3762016097045745,-0.33385129263899394,0.1701056386714578,0.07506436291652598,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018949031829833984
25,30,18,JuliaAIC_bobyqa_AGP0,1888.5618593958457,0.025565829880586324,6.805751849967481e-6,2.553,0.38486121362805725,-0.3453560750218268,0.17035642842370666,0.0752358163827578,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018949031829833984
25,30,18,JuliaAIC_NeldMeader_AGP1,1888.5281419436378,0.023873877560740314,4.425781828980667e-6,42.059,0.4468014994502004,-0.1116596334761252,0.1365014641471246,0.07555448127962504,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018949031829833984
25,30,18,JuliaAIC_bobyqa_AGP1,1896.0309468682387,0.0010632368161027407,0.13944281767833855,2.987,0.3790219474912381,-0.33786133506420557,0.16975611372608446,0.07508572400438311,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018949031829833984
25,30,18,JuliaLRT_Fast,0.0,0.0,0.04877891754120068,2.015,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018949031829833984
25,30,18,JuliaLRT_Slow,0.0,0.0,1.0,3.572,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.018949031829833984
1,30,20,NelderMead_nAGQ0,2114.598231467593,0.8678024796896393,3.420008972922563e-29,6.605331182479858,-0.06080469563938261,-0.965573842006168,0.36530209528346225,0.0860923159416017,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.019946813583374023
1,30,20,NelderMead_nAGQ1,2114.5596298495702,0.8643759127772733,5.107786187230779e-8,15.993369102478027,-0.06352682732189655,-0.9806476513482332,0.3719227598859292,0.18001736724443548,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.019946813583374023
1,30,20,Bobyqa_nAGQ0,2114.598231467593,0.8678024796896393,3.420008972922563e-29,6.589406967163086,-0.06080469563938261,-0.965573842006168,0.36530209528346225,0.0860923159416017,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.019946813583374023
1,30,20,Bobyqa_nAGQ1,2114.5595121621363,0.8644196382882803,5.045412065496551e-8,17.044407844543457,-0.0635333511685559,-0.9811171120212984,0.3720820872238183,0.18003131283861298,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.019946813583374023
1,30,20,nloptwrap_nAGQ0,2114.608556638984,0.8678686072741196,3.578104939226445e-29,1.3524317741394043,-0.060727774386943274,-0.96515895319601,0.3650242543219079,0.08608601560598901,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.019946813583374023
1,30,20,nloptwrap_nAGQ1,2114.580039143289,0.8703745103915747,6.355687385108308e-8,2.6071739196777344,-0.060664021252031776,-0.9724615074837808,0.3717550026275976,0.1798026374817468,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.019946813583374023
1,30,20,R: LRT,0.0,0.0,1.8701761731423148e-8,1.2087490558624268,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.019946813583374023
1,30,20,JuliaAIC_NeldMeader_AGP0,2114.6602651522876,0.8686664606554695,5.112999340327638e-29,14.225,-0.06011717394697285,-0.9635099960612051,0.36356957413782565,0.08618210938042481,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.019946813583374023
1,30,20,JuliaAIC_bobyqa_AGP0,2119.0677978359076,0.8826315894242625,2.340681631016522e-28,2.229,-0.06639381079437018,-0.9879888066269857,0.36704742306334265,0.08672338736405784,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.019946813583374023
1,30,20,JuliaAIC_NeldMeader_AGP1,2114.5661579795433,0.8564569069273221,4.561692296433639e-30,84.487,0.07829808676232679,-0.9895800517541113,0.36887700408126284,0.0868157272716938,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.019946813583374023
1,30,20,JuliaAIC_bobyqa_AGP1,2114.7301398464656,0.8319036628510478,4.24767365404289e-30,6.502,-0.050397283253413215,-0.9414206613978062,0.3413662814759689,0.08524185437668688,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.019946813583374023
1,30,20,JuliaLRT_Fast,0.0,0.0,1.8531440872106338e-7,1.647,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.019946813583374023
1,30,20,JuliaLRT_Slow,0.0,0.0,1.5339707969929903e-8,2.556,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.019946813583374023
2,30,20,NelderMead_nAGQ0,2148.6561576099407,0.06991750000578831,1.263331227740004e-9,3.4457499980926514,0.3954243902254194,-0.4349419062701396,0.2181718284975156,0.07163084152451941,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.01994800567626953
2,30,20,NelderMead_nAGQ1,2148.603874653624,0.06378941106441181,0.004185271784539683,11.195054054260254,0.40572209238760704,-0.4434050492502254,0.21887753332978124,0.15482834974597723,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.01994800567626953
2,30,20,Bobyqa_nAGQ0,2148.6561576099407,0.06991750000578831,1.263331227740004e-9,3.435810089111328,0.3954243902254194,-0.4349419062701396,0.2181718284975156,0.07163084152451941,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.01994800567626953
2,30,20,Bobyqa_nAGQ1,2148.603873393445,0.06443875076338094,0.0041794498755772505,7.4062230587005615,0.4056237447333593,-0.4434850668804756,0.21935899587222915,0.15483245214690466,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.01994800567626953
2,30,20,nloptwrap_nAGQ0,2149.1183071964037,0.07548912466247462,1.5966413072166884e-9,0.8537158966064453,0.39081241751228224,-0.43651066962768903,0.2198686820021738,0.07233837688373859,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.01994800567626953
2,30,20,nloptwrap_nAGQ1,2149.0707045186095,0.07317246771167034,0.0041314236730774605,2.3906118869781494,0.39562005673639195,-0.4446583943511914,0.22080049893173842,0.1550440482817489,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.01994800567626953
2,30,20,R: LRT,0.0,0.0,0.003445577516212282,0.8876569271087646,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.01994800567626953
2,30,20,JuliaAIC_NeldMeader_AGP0,2148.5278666245445,0.07373757708676712,2.1417725168089702e-9,7.34,0.3907306732021544,-0.4354376125363387,0.21850034384377265,0.07273449533977466,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.01994800567626953
2,30,20,JuliaAIC_bobyqa_AGP0,2148.5278675113946,0.07373589493753369,2.146342642144303e-9,1.612,0.3781391094703111,-0.44601167365565453,0.2207475236785409,0.0742733557550811,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.01994800567626953
2,30,20,JuliaAIC_NeldMeader_AGP1,2148.507118187684,0.08671370518624248,1.913291682183456e-9,40.399,0.3548563318411847,-0.23183075584159224,0.15578367521564654,0.06817611626518393,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.01994800567626953
2,30,20,JuliaAIC_bobyqa_AGP1,2159.158483499684,0.02273379944506004,0.0006727041382439254,2.547,0.3907297992870704,-0.43544987324546747,0.2184985806288619,0.0727407577874814,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.01994800567626953
2,30,20,JuliaLRT_Fast,0.0,0.0,0.004250431571287522,1.988,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.01994800567626953
2,30,20,JuliaLRT_Slow,0.0,0.0,0.29212507928739534,5.737,0.0,0.0,0.0,0.0,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,Julia,0.01994800567626953
3,30,20,NelderMead_nAGQ0,2153.456438651662,0.6128353839159513,8.535970646145882e-7,3.302177906036377,0.11095696941279953,-0.3556757953687645,0.21926942113939182,0.07225222655246802,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.019936084747314453
3,30,20,NelderMead_nAGQ1,2153.440861043124,0.6166213255858959,0.022092566459089365,13.919188976287842,0.11069907125988472,-0.3599165319698551,0.22111311966447728,0.157253074022027,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.019936084747314453
3,30,20,Bobyqa_nAGQ0,2153.456438651662,0.6128353839159513,8.535970646145882e-7,3.308133840560913,0.11095696941279953,-0.3556757953687645,0.21926942113939182,0.07225222655246802,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.019936084747314453
3,30,20,Bobyqa_nAGQ1,2153.4397003362396,0.6111209756599816,0.021625473206954213,7.540829181671143,0.11268882605403693,-0.3623443090345059,0.2216216136424558,0.1577548298948848,2,5,8,-0.025,0.5,0,0.108,0.1,0.2,0.2,R,0.019936084747314453
