"","SD_ID_Intercept","SD_ID_Difference","SD_ID_CoI","SD_SV_Intercept","Label","SD_SV_Difference","SD_SV_CoI","Fixed_Effect_CoI","Fixed_Effect_Difference","Fixed_Effect_Interaction","AIC","SE_CoI","SE_Difference","SE_Interaction","Convergence"
"1",2,2,2,2,"0/0",2,2,0.27238813894467,0.343692548554021,0.03913147341341,10392.4890705758,0.0312796125824194,0.0194817711090726,0.0281071100247462,TRUE
"2",0.699599490574787,2,2,2,"1/0",2,2,0.584346671330145,0.853537473509487,0.00376924727351953,9583.18889851681,0.034678614441687,0.0281162488522862,0.0298153119180528,TRUE
"3",0.703547195603275,0.0707366066697505,2,2,"Diff/0",2,2,0.58816849218486,0.852802566256259,0.0113480452810601,9583.18889851681,0.034867407474112,0.0401718206144488,0.0322951994457588,TRUE
"4",0.918226741010719,2,0.373802732802768,2,"Cond/0",2,2,0.534966808575068,1.01969554885579,-0.271577149467256,9583.18889851681,0.117763112047373,0.0371920715482634,0.0482055993227113,TRUE
"5",0.916186376468043,0.115824230594533,0.403506624780535,2,"Diff+Cond/0",2,2,0.548593614592244,1.01284947880544,-0.252819178780317,9521.67813837137,0.127910925214032,0.054771335395002,0.0485107931726928,TRUE
"6",2,2,2,0.028158374254823,"0/1",2,2,0.273801660229558,0.343724034023954,0.0414830405569713,10392.6758533687,0.117763112047373,0.0196581219478914,0.0482055993227113,TRUE
"7",0.705771555334548,2,2,0.0679511333034356,"1/1",2,2,0.590861383976172,0.858573975684459,0.00916937741494669,9573.02577181433,0.0347936967410082,0.0282073256625987,0.0298952921377432,TRUE
"8",0.718882737888326,0.0713625794225638,2,0.0688694773146769,"Diff/1",2,2,0.592597475620212,0.865162588645082,0.00762933996132762,9570.44634130073,0.0349318162831307,0.0405445472744368,0.0323437302839127,TRUE
"9",0.918286542322312,0.364579937443311,0.364579937443311,0.0603203558399163,"Cond/1",2,2,0.541535870783389,1.02008695044211,-0.260160744932941,9525.70836603187,0.115237750973357,0.0372157517413933,0.0483928444661393,TRUE
"10",0.918445060286129,0.109962141479488,0.387957699086613,0.0531681207004887,"Diff+Cond/1",2,2,0.553257078832582,1.01599662724698,-0.245239990487577,9516.99619981353,0.123551583384293,0.0537363016133335,0.0486341845270406,TRUE
