iteration,reps,n,label,AIC,Pvalues_Accuracy,Pvalues_Interaction,Duration,Coefficients_Accuracy,Coefficients_Interaction,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,Program,Duration_SimulateDataset
1,30,10,NelderMead_nAGQ0,983.879923646869,0.9129702220254995,0.4836339906202648,7.374830961227417,0.020176760723337035,-0.10826721410326984,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.0
1,30,10,NelderMead_nAGQ1,983.8723266944119,0.9258903441619558,0.7128287937489317,12.562515020370483,0.019795446913835356,-0.11092138903409823,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.0
1,30,10,Bobyqa_nAGQ0,983.879923646869,0.9129702220254995,0.4836339906202648,7.405233144760132,0.020176760723337035,-0.10826721410326984,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.0
1,30,10,Bobyqa_nAGQ1,983.8723049840858,0.9258029995051202,0.7130691117185137,11.719654083251953,0.019819844956318635,-0.11082591686357168,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.0
1,30,10,nloptwrap_nAGQ0,983.8804435280562,0.913217751087406,0.4833195122668474,0.4796440601348877,0.020120103441724598,-0.10834691064118601,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.0
1,30,10,nloptwrap_nAGQ1,983.8727479470635,0.9266064761845525,0.7123651143477606,1.828502893447876,0.019609170018343145,-0.11110946746849289,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.0
1,30,10,R: LRT,0.0,0.0,0.714422600773067,0.4528071880340576,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.0
1,30,10,JuliaAIC_NeldMeader_AGP0,983.8799123340145,0.9130309254369079,0.48350011584691216,3.11,0.02016304041234801,-0.1083005994280777,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.0
1,30,10,JuliaAIC_bobyqa_AGP0,983.8869001945685,0.9150994680986015,0.4823347495155259,0.308,0.07126483962222349,0.014203054875305734,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.0
1,30,10,JuliaAIC_NeldMeader_AGP1,984.0416226751666,0.6902831161025622,0.9267107572663023,6.609,0.030800104644913964,-0.08615832235531569,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.0
1,30,10,JuliaAIC_bobyqa_AGP1,983.8788762322787,0.8663556320515504,0.5772877374150963,12.534,0.019681774147986063,-0.10860577556695576,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.0
1,30,10,JuliaLRT,0.0,0.0,0.71524726663234,3.609,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.0
2,30,10,NelderMead_nAGQ0,1125.7596645354383,0.6635291087745117,0.6511625277872579,1.7183902263641357,-0.07220598871824241,-0.04574821708987404,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015587806701660156
2,30,10,NelderMead_nAGQ1,1125.7546345783596,0.6924308782340132,0.8394643022107335,5.144049882888794,-0.07305450630575928,-0.046313120537100655,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015587806701660156
2,30,10,Bobyqa_nAGQ0,1125.7596645354383,0.6635291087745117,0.6511625277872579,1.6930978298187256,-0.07220598871824241,-0.04574821708987404,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015587806701660156
2,30,10,Bobyqa_nAGQ1,1125.7546235135633,0.6927615094375094,0.8400790898743057,4.2048499584198,-0.07298283783357415,-0.04613395633423336,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015587806701660156
2,30,10,nloptwrap_nAGQ0,1125.759664648731,0.6634848606144546,0.6510068278086065,0.8847310543060303,-0.07221514604072231,-0.045770220687981755,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015587806701660156
2,30,10,nloptwrap_nAGQ1,1125.7596000229576,0.6954245395927765,0.8411695768736975,1.4372310638427734,-0.07221514604560762,-0.04577022068636951,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015587806701660156
2,30,10,R: LRT,0.0,0.0,0.840927606203218,0.7037360668182373,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.015587806701660156
2,30,10,JuliaAIC_NeldMeader_AGP0,1125.7597354791287,0.6626712414162533,0.6485968994375619,6.747,-0.07239117368610766,-0.04611510023759484,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015587806701660156
2,30,10,JuliaAIC_bobyqa_AGP0,1125.759600123331,0.6633902541052065,0.650674864337884,1.08,-0.09381997036758981,-0.07834070204353055,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015587806701660156
2,30,10,JuliaAIC_NeldMeader_AGP1,1125.9674400344566,0.5665719188089934,0.4414052368387967,15.986,0.005052028722344074,0.03666167290549214,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015587806701660156
2,30,10,JuliaAIC_bobyqa_AGP1,1126.501853550859,0.9776166560221758,0.7185429210282848,2.155,-0.07223464126693727,-0.0458172435540282,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015587806701660156
2,30,10,JuliaLRT,0.0,0.0,0.8414143350921247,1.702,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.015587806701660156
3,30,10,NelderMead_nAGQ0,1023.6665506533803,0.8792103274554669,0.3136267613780586,1.7495479583740234,0.02485989620874599,0.14320761056821393,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01679515838623047
3,30,10,NelderMead_nAGQ1,1023.6432244133119,0.8767421555967859,0.6117946042892884,5.061913013458252,0.025957159375949973,0.14503519443596913,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01679515838623047
3,30,10,Bobyqa_nAGQ0,1023.6665506533803,0.8792103274554669,0.3136267613780586,1.668159008026123,0.02485989620874599,0.14320761056821393,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01679515838623047
3,30,10,Bobyqa_nAGQ1,1023.6432244133157,0.8767403332479647,0.6117905965407817,3.894914150238037,0.025957347704477544,0.14503520478733178,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01679515838623047
3,30,10,nloptwrap_nAGQ0,1023.6665511860668,0.8791833480025782,0.3139006422738682,0.7833669185638428,0.024866556841757533,0.14312561995090473,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01679515838623047
3,30,10,nloptwrap_nAGQ1,1023.6432303344385,0.8781796381168737,0.6117381036752239,1.9998080730438232,0.025644602565161406,0.14505886997717954,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01679515838623047
3,30,10,R: LRT,0.0,0.0,0.6175289765630917,0.579442024230957,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.01679515838623047
3,30,10,JuliaAIC_NeldMeader_AGP0,1023.2613696593291,0.8783069309011603,0.30023346476999496,3.062,0.025877343890778857,0.14977463735871097,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01679515838623047
3,30,10,JuliaAIC_bobyqa_AGP0,1023.2613699794517,0.8783201091108314,0.30011042848010955,0.656,0.03262686564185852,0.15207152604993907,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01679515838623047
3,30,10,JuliaAIC_NeldMeader_AGP1,1023.2341385002032,0.8471314742785948,0.29385318551818485,10.373,0.03286471271525627,0.15218266919762813,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01679515838623047
3,30,10,JuliaAIC_bobyqa_AGP1,1023.2341421129573,0.8460303740494611,0.293507635790646,2.564,0.025874184693510188,0.1498135086116845,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01679515838623047
3,30,10,JuliaLRT,0.0,0.0,0.5986090232082286,0.486,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.01679515838623047
4,30,10,NelderMead_nAGQ0,938.6843479670162,0.874576877373906,0.3249959624356403,1.6752731800079346,0.028383494118240735,-0.22661467018099504,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.007977008819580078
4,30,10,NelderMead_nAGQ1,938.6471850544057,0.8750758995935191,0.48079023894097705,12.078552961349487,0.029907048495430025,-0.22875822161185982,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.007977008819580078
4,30,10,Bobyqa_nAGQ0,938.6843479670162,0.874576877373906,0.3249959624356403,1.625229835510254,0.028383494118240735,-0.22661467018099504,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.007977008819580078
4,30,10,Bobyqa_nAGQ1,938.6471802450525,0.8752084113305999,0.48075785855765985,3.6540448665618896,0.02987648313321756,-0.22878702433695391,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.007977008819580078
4,30,10,nloptwrap_nAGQ0,938.6843481918544,0.8745893328870731,0.3249771737624217,0.5945250988006592,0.028380642213669732,-0.22662301012246794,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.007977008819580078
4,30,10,nloptwrap_nAGQ1,938.6472475837188,0.8712357187884816,0.4834787681600832,1.7509000301361084,0.03083181468786727,-0.22740056101694456,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.007977008819580078
4,30,10,R: LRT,0.0,0.0,0.4250763477696512,0.3589661121368408,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.007977008819580078
4,30,10,JuliaAIC_NeldMeader_AGP0,938.6593117584292,0.8748746267333752,0.34294759144443265,2.235,0.02834820671742112,-0.21867529329300728,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.007977008819580078
4,30,10,JuliaAIC_bobyqa_AGP0,938.8237986428921,0.8949632739966751,0.3453234480371126,0.281,0.028504356581457543,-0.22042340998578394,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.007977008819580078
