n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,Duration
10,2,5,8,60,-0.025,0,0,0.108,0.1,0.1,0.1,0.86,0.21,0.67,0.06,345020 milliseconds
12,2,5,8,60,-0.025,0,0,0.108,0.1,0.1,0.1,0.87,0.22,0.72,0.04,456259 milliseconds
14,2,5,8,60,-0.025,0,0,0.108,0.1,0.1,0.1,0.96,0.25,0.91,0.05,550289 milliseconds
16,2,5,8,60,-0.025,0,0,0.108,0.1,0.1,0.1,0.91,0.2,0.89,0.05,665319 milliseconds
18,2,5,8,60,-0.025,0,0,0.108,0.1,0.1,0.1,0.97,0.21,0.95,0.06,792760 milliseconds
20,2,5,8,60,-0.025,0,0,0.108,0.1,0.1,0.1,1.0,0.21,0.99,0.06,851492 milliseconds
