iteration,reps,n,label,AIC,Pvalues_Accuracy,Pvalues_Interaction,Duration,Coefficients_Accuracy,Coefficients_Interaction,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,Program,Duration_SimulateDataset
1,30,10,NelderMead_nAGQ0,1008.8590804914279,0.26521051219276953,0.3897556117655782,5.063215970993042,0.23517450820571792,0.18067976479413317,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R,0.0
1,30,10,NelderMead_nAGQ1,1008.8177712125727,0.2779460188032822,0.5545741361555779,8.206842184066772,0.23516894170255745,0.1819541591163596,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R,0.0
1,30,10,Bobyqa_nAGQ0,1008.8590804914279,0.26521051219276953,0.3897556117655782,4.971799850463867,0.23517450820571792,0.18067976479413317,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R,0.0
1,30,10,Bobyqa_nAGQ1,1008.8177686343496,0.27787715357274584,0.5543704765694224,8.670638084411621,0.23522062151885784,0.1820473925117181,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R,0.0
1,30,10,nloptwrap_nAGQ0,1008.8594155543082,0.2654204262578727,0.39014008361086816,1.0147500038146973,0.23513746380031664,0.18057559063654055,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R,0.0
1,30,10,nloptwrap_nAGQ1,1008.8183411626657,0.2768108555049813,0.5563500094121907,2.1075100898742676,0.23541292279381665,0.18108330766557604,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R,0.0
1,30,10,JuliaAIC_NeldMeader_AGP0,1008.8536653222366,0.26530016626794023,0.3905172720066939,8.068,0.2351400489749695,0.18044895364758518,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia,0.0
1,30,10,JuliaAIC_bobyqa_AGP0,1008.8536664980278,0.26527802209818957,0.39043161508725516,0.437,0.23531536590431518,0.18198522211657958,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia,0.0
1,30,10,JuliaAIC_NeldMeader_AGP1,1008.8174157171514,0.2660574321710546,0.388278552318979,17.657,0.23528763312895634,0.1818859123124469,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia,0.0
1,30,10,JuliaAIC_bobyqa_AGP1,1008.8174206565366,0.2660897081503832,0.38854304850770155,1.688,0.23514493328043332,0.18048092166575702,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia,0.0
1,30,10,JuliaLRT,0.0,0.0,0.5621159575056683,1.043,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.1,0.1,Julia,0.0
2,30,10,NelderMead_nAGQ0,945.225868747439,0.7956048186002357,0.6754792374032064,1.1403539180755615,-0.0666205836584412,0.09289572076308279,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R,0.0
2,30,10,NelderMead_nAGQ1,945.1850326182284,0.8260061970418011,0.7822653295084313,5.133325099945068,-0.05693706508476956,0.09744418922586973,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R,0.0
2,30,10,Bobyqa_nAGQ0,945.225868747439,0.7956048186002357,0.6754792374032064,1.1526408195495605,-0.0666205836584412,0.09289572076308279,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R,0.0
2,30,10,Bobyqa_nAGQ1,945.1850320182203,0.8261227569255281,0.7821828838287878,3.152940034866333,-0.056897860711771726,0.0974809264208305,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R,0.0
2,30,10,nloptwrap_nAGQ0,945.2258782825674,0.7955955827103376,0.6756140630688628,0.5155560970306396,-0.06661085733755528,0.09284732818144487,2,5,8,0,0,0,0.108,0.1,0.1,0.1,R,0.0
