n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,Duration
12,2,5,8,60,0.05,0.25,0,0.108,0.1,0.1,0.1,1.0,0.65,1.0,1.0,316694 milliseconds
14,2,5,8,60,0.05,0.25,0,0.108,0.1,0.1,0.1,1.0,0.68,1.0,1.0,362809 milliseconds
16,2,5,8,60,0.05,0.25,0,0.108,0.1,0.1,0.1,1.0,0.72,1.0,1.0,417034 milliseconds
18,2,5,8,60,0.05,0.25,0,0.108,0.1,0.1,0.1,1.0,0.78,1.0,1.0,482142 milliseconds
20,2,5,8,60,0.05,0.25,0,0.108,0.1,0.1,0.1,1.0,0.87,1.0,1.0,541126 milliseconds
10,2,5,8,60,0.05,0.5,0,0.108,0.1,0.1,0.1,1.0,0.91,1.0,1.0,236687 milliseconds
12,2,5,8,60,0.05,0.5,0,0.108,0.1,0.1,0.1,1.0,0.94,1.0,1.0,303550 milliseconds
14,2,5,8,60,0.05,0.5,0,0.108,0.1,0.1,0.1,1.0,0.97,1.0,1.0,364909 milliseconds
16,2,5,8,60,0.05,0.5,0,0.108,0.1,0.1,0.1,1.0,0.97,1.0,1.0,409634 milliseconds
18,2,5,8,60,0.05,0.5,0,0.108,0.1,0.1,0.1,1.0,1.0,1.0,1.0,466753 milliseconds
20,2,5,8,60,0.05,0.5,0,0.108,0.1,0.1,0.1,1.0,0.99,1.0,1.0,524997 milliseconds
10,2,5,8,60,0.0,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.95,0.0,1.0,249085 milliseconds
12,2,5,8,60,0.0,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.99,0.0,1.0,335579 milliseconds
14,2,5,8,60,0.0,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.99,0.0,1.0,390684 milliseconds
16,2,5,8,60,0.0,-0.5,0,0.108,0.1,0.1,0.1,1.0,1.0,0.0,1.0,460857 milliseconds
18,2,5,8,60,0.0,-0.5,0,0.108,0.1,0.1,0.1,1.0,0.98,0.0,1.0,505614 milliseconds
20,2,5,8,60,0.0,-0.5,0,0.108,0.1,0.1,0.1,1.0,1.0,0.0,1.0,577193 milliseconds
10,2,5,8,60,0.0,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.59,0.0,1.0,241110 milliseconds
12,2,5,8,60,0.0,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.5,0.0,1.0,317539 milliseconds
14,2,5,8,60,0.0,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.67,0.0,1.0,380217 milliseconds
16,2,5,8,60,0.0,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.75,0.0,1.0,431592 milliseconds
18,2,5,8,60,0.0,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.72,0.0,1.0,494063 milliseconds
20,2,5,8,60,0.0,-0.25,0,0.108,0.1,0.1,0.1,1.0,0.78,0.0,1.0,547394 milliseconds
10,2,5,8,60,0.0,0.0,0,0.108,0.1,0.1,0.1,1.0,0.08,0.0,0.0,240972 milliseconds
12,2,5,8,60,0.0,0.0,0,0.108,0.1,0.1,0.1,1.0,0.07,0.0,0.0,318743 milliseconds
14,2,5,8,60,0.0,0.0,0,0.108,0.1,0.1,0.1,1.0,0.06,0.0,0.0,370213 milliseconds
16,2,5,8,60,0.0,0.0,0,0.108,0.1,0.1,0.1,1.0,0.08,0.0,0.0,429714 milliseconds
