n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,Duration
10,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.99,0.1,0.71,0.09,334140 milliseconds
12,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.99,0.13,0.85,0.08,434665 milliseconds
14,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1,0.13,0.9,0.11,499962 milliseconds
16,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1,0.14,0.93,0.15,588446 milliseconds
18,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1,0.09,0.96,0.16,671508 milliseconds
20,2,5,8,70,-0.025,-0.05,0,0.108,0.1,0.1,0.1,1,0.1,1,0.14,766248 milliseconds
10,2,5,8,70,-0.025,0,0,0.108,0.1,0.1,0.1,0.96,0.04,0.7,0.09,338395 milliseconds
12,2,5,8,70,-0.025,0,0,0.108,0.1,0.1,0.1,0.98,0.06,0.81,0.08,420495 milliseconds
14,2,5,8,70,-0.025,0,0,0.108,0.1,0.1,0.1,0.99,0.03,0.89,0.07,515922 milliseconds
16,2,5,8,70,-0.025,0,0,0.108,0.1,0.1,0.1,0.98,0.1,0.89,0.06,591756 milliseconds
18,2,5,8,70,-0.025,0,0,0.108,0.1,0.1,0.1,1,0.09,0.95,0.04,670882 milliseconds
20,2,5,8,70,-0.025,0,0,0.108,0.1,0.1,0.1,1,0.1,0.97,0.01,755077 milliseconds
10,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.92,0.07,0.58,0.07,325515 milliseconds
12,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.94,0.04,0.8,0.15,415500 milliseconds
14,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.98,0.03,0.87,0.14,489012 milliseconds
16,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.99,0.03,0.9,0.09,566901 milliseconds
18,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,1,0.06,0.93,0.12,680756 milliseconds
20,2,5,8,70,-0.025,0.05,0,0.108,0.1,0.1,0.1,1,0.04,0.97,0.16,732709 milliseconds
10,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.94,0.07,0.72,0.14,330908 milliseconds
12,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.97,0.05,0.83,0.25,417139 milliseconds
14,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.96,0.1,0.85,0.24,494456 milliseconds
16,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.98,0.05,0.9,0.26,573130 milliseconds
18,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.99,0.02,0.92,0.29,652723 milliseconds
20,2,5,8,70,-0.025,0.1,0,0.108,0.1,0.1,0.1,1,0.09,0.96,0.33,737896 milliseconds
10,2,5,8,70,0,-0.1,0,0.108,0.1,0.1,0.1,0.04,0.14,0,0.26,334122 milliseconds
12,2,5,8,70,0,-0.1,0,0.108,0.1,0.1,0.1,0.07,0.13,0.01,0.32,426515 milliseconds
14,2,5,8,70,0,-0.1,0,0.108,0.1,0.1,0.1,0.04,0.19,0.01,0.33,527880 milliseconds
16,2,5,8,70,0,-0.1,0,0.108,0.1,0.1,0.1,0.02,0.11,0.01,0.4,608325 milliseconds
18,2,5,8,70,0,-0.1,0,0.108,0.1,0.1,0.1,0.06,0.15,0.01,0.37,704044 milliseconds
20,2,5,8,70,0,-0.1,0,0.108,0.1,0.1,0.1,0.07,0.1,0,0.4,792513 milliseconds
10,2,5,8,70,0,-0.05,0,0.108,0.1,0.1,0.1,0.04,0.06,0,0.15,335454 milliseconds
12,2,5,8,70,0,-0.05,0,0.108,0.1,0.1,0.1,0.07,0.04,0.01,0.12,419057 milliseconds
14,2,5,8,70,0,-0.05,0,0.108,0.1,0.1,0.1,0.06,0.04,0,0.1,502871 milliseconds
16,2,5,8,70,0,-0.05,0,0.108,0.1,0.1,0.1,0.08,0.12,0,0.14,604933 milliseconds
18,2,5,8,70,0,-0.05,0,0.108,0.1,0.1,0.1,0.1,0.03,0,0.11,657262 milliseconds
20,2,5,8,70,0,-0.05,0,0.108,0.1,0.1,0.1,0.01,0.09,0,0.1,725985 milliseconds
10,2,5,8,70,0,0,0,0.108,0.1,0.1,0.1,0.03,0.06,0,0.11,328563 milliseconds
12,2,5,8,70,0,0,0,0.108,0.1,0.1,0.1,0.06,0.06,0.01,0.06,412256 milliseconds
14,2,5,8,70,0,0,0,0.108,0.1,0.1,0.1,0.04,0.03,0,0.09,512777 milliseconds
16,2,5,8,70,0,0,0,0.108,0.1,0.1,0.1,0.03,0.01,0,0.08,594062 milliseconds
18,2,5,8,70,0,0,0,0.108,0.1,0.1,0.1,0.02,0.05,0,0.04,676947 milliseconds
20,2,5,8,70,0,0,0,0.108,0.1,0.1,0.1,0.03,0.04,0.01,0.03,744433 milliseconds
10,2,5,8,70,0,0.05,0,0.108,0.1,0.1,0.1,0.08,0.09,0.02,0.11,341347 milliseconds
12,2,5,8,70,0,0.05,0,0.108,0.1,0.1,0.1,0.06,0.02,0,0.1,427905 milliseconds
14,2,5,8,70,0,0.05,0,0.108,0.1,0.1,0.1,0.06,0.09,0,0.12,499910 milliseconds
16,2,5,8,70,0,0.05,0,0.108,0.1,0.1,0.1,0.07,0.09,0,0.15,597636 milliseconds
18,2,5,8,70,0,0.05,0,0.108,0.1,0.1,0.1,0.04,0.03,0.01,0.13,663109 milliseconds
20,2,5,8,70,0,0.05,0,0.108,0.1,0.1,0.1,0.04,0.13,0,0.12,759836 milliseconds
10,2,5,8,70,0,0.1,0,0.108,0.1,0.1,0.1,0.08,0.11,0.02,0.23,336949 milliseconds
12,2,5,8,70,0,0.1,0,0.108,0.1,0.1,0.1,0.08,0.12,0,0.28,415244 milliseconds
14,2,5,8,70,0,0.1,0,0.108,0.1,0.1,0.1,0.05,0.11,0.01,0.26,504727 milliseconds
16,2,5,8,70,0,0.1,0,0.108,0.1,0.1,0.1,0.04,0.16,0,0.28,575705 milliseconds
18,2,5,8,70,0,0.1,0,0.108,0.1,0.1,0.1,0.07,0.17,0,0.27,668425 milliseconds
20,2,5,8,70,0,0.1,0,0.108,0.1,0.1,0.1,0.08,0.11,0.01,0.37,760669 milliseconds
10,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.92,0.05,0.76,0.25,342834 milliseconds
12,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.99,0.09,0.9,0.29,428177 milliseconds
14,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,1,0.07,0.92,0.28,504982 milliseconds
16,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,0.99,0.08,0.92,0.38,616619 milliseconds
18,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,1,0.11,0.97,0.36,672316 milliseconds
20,2,5,8,70,0.025,-0.1,0,0.108,0.1,0.1,0.1,1,0.07,0.94,0.48,768263 milliseconds
10,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.94,0.07,0.69,0.14,342361 milliseconds
12,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.98,0.09,0.81,0.11,420078 milliseconds
14,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,0.99,0,0.87,0.13,530666 milliseconds
16,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,1,0.05,0.94,0.18,598427 milliseconds
18,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,1,0.05,0.96,0.11,712067 milliseconds
20,2,5,8,70,0.025,-0.05,0,0.108,0.1,0.1,0.1,1,0.05,0.98,0.18,743710 milliseconds
10,2,5,8,70,0.025,0,0,0.108,0.1,0.1,0.1,0.97,0.09,0.85,0.08,332451 milliseconds
12,2,5,8,70,0.025,0,0,0.108,0.1,0.1,0.1,0.99,0.08,0.81,0.09,429636 milliseconds
14,2,5,8,70,0.025,0,0,0.108,0.1,0.1,0.1,0.99,0.04,0.83,0.04,519414 milliseconds
16,2,5,8,70,0.025,0,0,0.108,0.1,0.1,0.1,1,0.07,0.92,0.08,660801 milliseconds
18,2,5,8,70,0.025,0,0,0.108,0.1,0.1,0.1,1,0.1,0.94,0.07,694386 milliseconds
20,2,5,8,70,0.025,0,0,0.108,0.1,0.1,0.1,1,0.01,0.99,0.01,769831 milliseconds
10,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,0.94,0.1,0.69,0.12,338593 milliseconds
12,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,0.97,0.11,0.78,0.15,423815 milliseconds
14,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,0.98,0.15,0.84,0.16,507374 milliseconds
16,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,1,0.14,0.92,0.06,612735 milliseconds
18,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,1,0.17,0.94,0.1,683945 milliseconds
20,2,5,8,70,0.025,0.05,0,0.108,0.1,0.1,0.1,1,0.15,0.98,0.08,764569 milliseconds
10,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.94,0.21,0.73,0.22,343582 milliseconds
12,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.96,0.15,0.75,0.18,409825 milliseconds
14,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.98,0.19,0.81,0.31,510394 milliseconds
16,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,1,0.26,0.86,0.26,594933 milliseconds
18,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,0.99,0.29,0.92,0.36,666712 milliseconds
20,2,5,8,70,0.025,0.1,0,0.108,0.1,0.1,0.1,1,0.18,0.97,0.24,728949 milliseconds
10,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.06,1,0.36,350836 milliseconds
12,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.02,1,0.27,429487 milliseconds
14,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.08,1,0.38,525677 milliseconds
16,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.07,1,0.44,602589 milliseconds
18,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.06,1,0.32,721295 milliseconds
20,2,5,8,70,0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.05,1,0.43,768987 milliseconds
10,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.04,1,0.05,338615 milliseconds
12,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.07,1,0.11,441456 milliseconds
14,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.06,1,0.08,521222 milliseconds
16,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.09,1,0.15,612970 milliseconds
18,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.06,1,0.21,715036 milliseconds
20,2,5,8,70,0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.06,1,0.11,761409 milliseconds
10,2,5,8,70,0.05,0,0,0.108,0.1,0.1,0.1,1,0.13,1,0.07,338825 milliseconds
12,2,5,8,70,0.05,0,0,0.108,0.1,0.1,0.1,1,0.09,1,0.07,438309 milliseconds
14,2,5,8,70,0.05,0,0,0.108,0.1,0.1,0.1,1,0.14,1,0.06,509001 milliseconds
16,2,5,8,70,0.05,0,0,0.108,0.1,0.1,0.1,1,0.1,1,0.04,591151 milliseconds
18,2,5,8,70,0.05,0,0,0.108,0.1,0.1,0.1,1,0.12,1,0.06,687709 milliseconds
20,2,5,8,70,0.05,0,0,0.108,0.1,0.1,0.1,1,0.1,1,0.04,750483 milliseconds
10,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.07,1,0.07,330996 milliseconds
12,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.17,1,0.08,426694 milliseconds
14,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.17,1,0.12,517932 milliseconds
16,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.3,1,0.18,594194 milliseconds
18,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.22,1,0.12,687626 milliseconds
20,2,5,8,70,0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.24,1,0.08,756245 milliseconds
10,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.28,0.99,0.2,336326 milliseconds
12,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.25,1,0.24,419669 milliseconds
14,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.29,1,0.24,517761 milliseconds
16,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.36,1,0.27,571367 milliseconds
18,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.23,1,0.26,661514 milliseconds
20,2,5,8,70,0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.35,1,0.32,755397 milliseconds
10,2,5,8,40,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.15,1,0.14,262487 milliseconds
12,2,5,8,40,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.22,1,0.18,310457 milliseconds
14,2,5,8,40,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.21,1,0.2,370194 milliseconds
16,2,5,8,40,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.28,1,0.23,436828 milliseconds
18,2,5,8,40,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.16,1,0.23,499922 milliseconds
20,2,5,8,40,-0.05,-0.1,0,0.108,0.1,0.1,0.1,1,0.34,1,0.29,556572 milliseconds
10,2,5,8,40,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.14,1,0.11,258577 milliseconds
12,2,5,8,40,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.08,1,0.03,310692 milliseconds
14,2,5,8,40,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.17,1,0.11,357736 milliseconds
16,2,5,8,40,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.09,1,0.07,437475 milliseconds
18,2,5,8,40,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.1,1,0.05,501757 milliseconds
20,2,5,8,40,-0.05,-0.05,0,0.108,0.1,0.1,0.1,1,0.18,1,0.11,563196 milliseconds
10,2,5,8,40,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.08,0.99,0.06,261157 milliseconds
12,2,5,8,40,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.09,1,0.03,311542 milliseconds
14,2,5,8,40,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.07,1,0.08,353431 milliseconds
16,2,5,8,40,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.09,1,0.08,434715 milliseconds
18,2,5,8,40,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.1,1,0.04,507149 milliseconds
20,2,5,8,40,-0.05,0,0,0.108,0.1,0.1,0.1,1,0.08,1,0.06,552939 milliseconds
10,2,5,8,40,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.06,0.99,0.1,252682 milliseconds
12,2,5,8,40,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.04,1,0.1,309212 milliseconds
14,2,5,8,40,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.04,1,0.1,359416 milliseconds
16,2,5,8,40,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.05,1,0.12,440219 milliseconds
18,2,5,8,40,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.04,1,0.16,504661 milliseconds
20,2,5,8,40,-0.05,0.05,0,0.108,0.1,0.1,0.1,1,0.06,1,0.13,556264 milliseconds
10,2,5,8,40,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.08,0.98,0.17,257270 milliseconds
12,2,5,8,40,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.05,1,0.12,317653 milliseconds
14,2,5,8,40,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.09,1,0.23,451294 milliseconds
16,2,5,8,40,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.06,1,0.13,445560 milliseconds
18,2,5,8,40,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.11,1,0.21,485255 milliseconds
20,2,5,8,40,-0.05,0.1,0,0.108,0.1,0.1,0.1,1,0.04,1,0.32,538071 milliseconds
10,2,5,8,40,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.88,0.12,0.63,0.17,259877 milliseconds
12,2,5,8,40,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.88,0.15,0.71,0.15,312578 milliseconds
14,2,5,8,40,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.93,0.14,0.78,0.25,355857 milliseconds
16,2,5,8,40,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.97,0.19,0.82,0.24,440099 milliseconds
18,2,5,8,40,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.97,0.22,0.88,0.28,497558 milliseconds
20,2,5,8,40,-0.025,-0.1,0,0.108,0.1,0.1,0.1,0.97,0.12,0.88,0.19,544297 milliseconds
10,2,5,8,40,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.81,0.1,0.54,0.1,253711 milliseconds
12,2,5,8,40,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.88,0.07,0.64,0.09,302426 milliseconds
14,2,5,8,40,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.92,0.08,0.69,0.11,353204 milliseconds
16,2,5,8,40,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.96,0.07,0.81,0.12,442943 milliseconds
18,2,5,8,40,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.97,0.06,0.89,0.09,509548 milliseconds
20,2,5,8,40,-0.025,-0.05,0,0.108,0.1,0.1,0.1,0.98,0.11,0.89,0.07,559372 milliseconds
10,2,5,8,40,-0.025,0,0,0.108,0.1,0.1,0.1,0.79,0.08,0.49,0.08,253058 milliseconds
12,2,5,8,40,-0.025,0,0,0.108,0.1,0.1,0.1,0.9,0.04,0.65,0.08,306759 milliseconds
14,2,5,8,40,-0.025,0,0,0.108,0.1,0.1,0.1,0.85,0.05,0.68,0.05,357148 milliseconds
16,2,5,8,40,-0.025,0,0,0.108,0.1,0.1,0.1,0.93,0.04,0.78,0.08,446413 milliseconds
18,2,5,8,40,-0.025,0,0,0.108,0.1,0.1,0.1,0.95,0.08,0.84,0.06,489445 milliseconds
20,2,5,8,40,-0.025,0,0,0.108,0.1,0.1,0.1,0.98,0.04,0.86,0.09,566737 milliseconds
10,2,5,8,40,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.81,0.06,0.56,0.07,260045 milliseconds
12,2,5,8,40,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.8,0.06,0.71,0.11,308168 milliseconds
14,2,5,8,40,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.9,0.04,0.77,0.06,370585 milliseconds
16,2,5,8,40,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.88,0.02,0.76,0.15,453346 milliseconds
18,2,5,8,40,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.98,0.03,0.8,0.08,505661 milliseconds
20,2,5,8,40,-0.025,0.05,0,0.108,0.1,0.1,0.1,0.95,0.08,0.88,0.12,566871 milliseconds
10,2,5,8,40,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.69,0.09,0.51,0.13,259945 milliseconds
12,2,5,8,40,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.82,0.04,0.62,0.16,312484 milliseconds
14,2,5,8,40,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.82,0.1,0.61,0.17,365989 milliseconds
16,2,5,8,40,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.86,0.05,0.75,0.19,448675 milliseconds
18,2,5,8,40,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.95,0.06,0.78,0.25,511630 milliseconds
20,2,5,8,40,-0.025,0.1,0,0.108,0.1,0.1,0.1,0.95,0.09,0.82,0.22,568162 milliseconds
10,2,5,8,40,0,-0.1,0,0.108,0.1,0.1,0.1,0.03,0.08,0.02,0.17,261007 milliseconds
12,2,5,8,40,0,-0.1,0,0.108,0.1,0.1,0.1,0.03,0.15,0,0.23,311413 milliseconds
14,2,5,8,40,0,-0.1,0,0.108,0.1,0.1,0.1,0.05,0.07,0.05,0.18,359199 milliseconds
16,2,5,8,40,0,-0.1,0,0.108,0.1,0.1,0.1,0.1,0.06,0.03,0.24,448020 milliseconds
18,2,5,8,40,0,-0.1,0,0.108,0.1,0.1,0.1,0.05,0.12,0,0.29,507987 milliseconds
20,2,5,8,40,0,-0.1,0,0.108,0.1,0.1,0.1,0.05,0.13,0.02,0.28,568420 milliseconds
10,2,5,8,40,0,-0.05,0,0.108,0.1,0.1,0.1,0.06,0.09,0,0.07,268372 milliseconds
12,2,5,8,40,0,-0.05,0,0.108,0.1,0.1,0.1,0.05,0.06,0.01,0.07,310885 milliseconds
14,2,5,8,40,0,-0.05,0,0.108,0.1,0.1,0.1,0.02,0.08,0.01,0.14,367545 milliseconds
16,2,5,8,40,0,-0.05,0,0.108,0.1,0.1,0.1,0.06,0.05,0.02,0.17,447052 milliseconds
18,2,5,8,40,0,-0.05,0,0.108,0.1,0.1,0.1,0.04,0.04,0.02,0.09,491943 milliseconds
20,2,5,8,40,0,-0.05,0,0.108,0.1,0.1,0.1,0.04,0.01,0.01,0.06,562054 milliseconds
10,2,5,8,40,0,0,0,0.108,0.1,0.1,0.1,0.04,0.05,0,0.07,254634 milliseconds
12,2,5,8,40,0,0,0,0.108,0.1,0.1,0.1,0.06,0.06,0.03,0.07,316520 milliseconds
14,2,5,8,40,0,0,0,0.108,0.1,0.1,0.1,0.04,0.03,0,0.04,358111 milliseconds
16,2,5,8,40,0,0,0,0.108,0.1,0.1,0.1,0.03,0.04,0.01,0.04,451449 milliseconds
18,2,5,8,40,0,0,0,0.108,0.1,0.1,0.1,0.05,0.04,0.01,0.05,506819 milliseconds
20,2,5,8,40,0,0,0,0.108,0.1,0.1,0.1,0.03,0.02,0.01,0.06,562223 milliseconds
10,2,5,8,40,0,0.05,0,0.108,0.1,0.1,0.1,0.04,0.09,0.04,0.12,280079 milliseconds
12,2,5,8,40,0,0.05,0,0.108,0.1,0.1,0.1,0.06,0.08,0.02,0.15,326633 milliseconds
14,2,5,8,40,0,0.05,0,0.108,0.1,0.1,0.1,0.1,0.03,0.01,0.06,388645 milliseconds
