iteration,reps,n,label,AIC,Pvalues_Accuracy,Pvalues_Interaction,Duration,Coefficients_Accuracy,Coefficients_Interaction,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,Program,Duration_SimulateDataset
1,30,10,NelderMead_nAGQ0,1015.5180156708144,0.2896766844002311,5.623738706869857e-11,2.1930289268493652,0.35868934926789553,0.804852940750939,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.031244993209838867
1,30,10,NelderMead_nAGQ1,1015.5009780387137,0.2903932471247877,0.003951494675129087,5.125277996063232,0.3646362026217673,0.8183591130759976,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.031244993209838867
1,30,10,Bobyqa_nAGQ0,1015.5180156708144,0.2896766844002311,5.623738706869857e-11,2.098097085952759,0.35868934926789553,0.804852940750939,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.031244993209838867
1,30,10,Bobyqa_nAGQ1,1015.500967774672,0.2904025192333857,0.0039540532998584635,3.641079902648926,0.3645838026417682,0.8182569841428896,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.031244993209838867
1,30,10,nloptwrap_nAGQ0,1016.2483340484966,0.2839010316878142,9.157163877391029e-11,0.6259720325469971,0.35572786569963777,0.7946469586003035,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.031244993209838867
1,30,10,nloptwrap_nAGQ1,1016.2314451274419,0.2854015511663994,0.004615066285783417,1.5465140342712402,0.36168267664291515,0.8079707332264126,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.031244993209838867
1,30,10,R: LRT,0.0,0.0,0.0059210616149668405,0.4998779296875,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,R,0.031244993209838867
1,30,10,JuliaAIC_NeldMeader_AGP0,1015.5179270637959,0.28967740867316866,5.6238022528634696e-11,5.391,0.35869024542426053,0.8048581925916041,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.031244993209838867
1,30,10,JuliaAIC_bobyqa_AGP0,1015.517927114251,0.2897475657931918,5.57694334355635e-11,0.547,0.3586214325271992,0.817252153511995,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.031244993209838867
1,30,10,JuliaAIC_NeldMeader_AGP1,1015.5093735252965,0.28965307792320794,3.838073718006341e-11,11.438,0.25721194267990855,0.815537047443513,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.031244993209838867
1,30,10,JuliaAIC_bobyqa_AGP1,1016.3908361369994,0.44565729120252057,3.720227845705762e-11,4.235,0.3587388481509484,0.8050587718288207,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.031244993209838867
1,30,10,JuliaLRT,0.0,0.0,0.004186992694595909,4.557,0.0,0.0,2,5,8,0,0,0,0.108,0.1,0.2,0.2,Julia,0.031244993209838867
