iteration,reps,n,label,AIC,Pvalues_Accuracy,Pvalues_Interaction,Duration,Coefficients_Accuracy,Coefficients_Interaction,ConditionsOfInterest,StandardValue1,StandardValue2,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,Program,Duration_SimulateDataset
1,30,10,NelderMead_nAGQ0,1010.5834760268202,0.5190053474033887,0.9065754039300403,0.6948850154876709,-0.11252674669768233,-0.02861167086467866,2,5,8,0.0,0.0,0,0.108,0.1,0.1,0.1,R,0.03124213218688965
1,30,10,NelderMead_nAGQ1,1010.5498619645853,0.5077045512900615,0.9066426478870656,3.0935139656066895,-0.11539124590416291,-0.02795640343028013,2,5,8,0.0,0.0,0,0.108,0.1,0.1,0.1,R,0.03124213218688965
1,30,10,Bobyqa_nAGQ0,1010.5834760268202,0.5190053474033887,0.9065754039300403,0.9607081413269043,-0.11252674669768233,-0.02861167086467866,2,5,8,0.0,0.0,0,0.108,0.1,0.1,0.1,R,0.03124213218688965
1,30,10,Bobyqa_nAGQ1,1010.5498616498277,0.5077458613109822,0.9064268212716345,1.4644629955291748,-0.11537944518776755,-0.02802116790851599,2,5,8,0.0,0.0,0,0.108,0.1,0.1,0.1,R,0.03124213218688965
1,30,10,nloptwrap_nAGQ0,1010.5841317109277,0.5192520586292211,0.9069595153985993,0.2165851593017578,-0.11247564657202119,-0.02849314871695399,2,5,8,0.0,0.0,0,0.108,0.1,0.1,0.1,R,0.03124213218688965
1,30,10,nloptwrap_nAGQ1,1010.5806019028176,0.5178843571444389,0.9045144680091861,0.6521401405334473,-0.11247564657202119,-0.02849314871695399,2,5,8,0.0,0.0,0,0.108,0.1,0.1,0.1,R,0.03124213218688965
1,30,10,R: LRT,0.0,0.0,0.9107876515073433,0.24831199645996094,0.0,0.0,2,5,8,0.0,0.0,0,0.108,0.1,0.1,0.1,R,0.03124213218688965
1,30,10,JuliaAIC_NeldMeader_AGP0,1019.9821434838319,0.39728807636011676,0.8262089144860219,2.793,-0.16686697703642894,0.055000953533983536,2,5,8,0.0,0.0,0,0.108,0.1,0.1,0.1,Julia,0.03124213218688965
1,30,10,JuliaAIC_bobyqa_AGP0,1019.9821435501783,0.3972877715342671,0.8262929392600303,0.11,-0.17090749314366552,0.06280806120054166,2,5,8,0.0,0.0,0,0.108,0.1,0.1,0.1,Julia,0.03124213218688965
1,30,10,JuliaAIC_NeldMeader_AGP1,1019.9630165291944,0.38780370234519745,0.8034373258937908,3.89,-0.17092897833118392,0.06265772416947309,2,5,8,0.0,0.0,0,0.108,0.1,0.1,0.1,Julia,0.03124213218688965
