n,ConditionsOfInterest,StandardValue1,StandardValue2,reps,PSE_Difference,JND_Difference,Multiplicator_PSE_Standard,Multiplicator_SD_Standard,SD_ResponseFunction,Mean_Variability_Between,SD_Variability_Between,power_Accuracy,power_Precision,power_Accuracy_Twolevel,power_Precision_Twolevel,Duration
10,2,5,8,100,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.01,0.79,0.04,767306 milliseconds
12,2,5,8,100,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.03,0.88,0.06,954776 milliseconds
14,2,5,8,100,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.03,0.93,0.03,1057190 milliseconds
16,2,5,8,100,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.04,0.94,0.04,1372495 milliseconds
18,2,5,8,100,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.08,0.99,0.09,1510314 milliseconds
20,2,5,8,100,0.025,0.0,0,0.108,0.1,0.1,0.1,1.0,0.05,0.99,0.05,1618144 milliseconds
10,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.09,0.76,0.09,729333 milliseconds
12,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.12,0.85,0.11,906863 milliseconds
14,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.12,0.92,0.19,1103052 milliseconds
16,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.09,0.95,0.14,1274238 milliseconds
18,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.11,0.98,0.12,1438359 milliseconds
20,2,5,8,100,0.025,0.05,0,0.108,0.1,0.1,0.1,1.0,0.14,0.99,0.14,1571947 milliseconds
10,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.18,0.86,0.29,737613 milliseconds
12,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.24,0.88,0.28,919886 milliseconds
14,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.3,0.96,0.35,1089128 milliseconds
16,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.32,0.96,0.34,1268696 milliseconds
18,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.33,0.98,0.44,1393980 milliseconds
20,2,5,8,100,0.025,0.1,0,0.108,0.1,0.1,0.1,1.0,0.36,0.99,0.45,1573491 milliseconds
10,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.22,1.0,0.28,776106 milliseconds
12,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.29,1.0,0.33,911461 milliseconds
14,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.37,1.0,0.44,1113434 milliseconds
16,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.36,1.0,0.46,1400275 milliseconds
18,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.39,1.0,0.52,1602752 milliseconds
20,2,5,8,100,0.05,-0.1,0,0.108,0.1,0.1,0.1,1.0,0.41,1.0,0.51,1658298 milliseconds
10,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.13,1.0,0.13,752022 milliseconds
12,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.11,1.0,0.13,906862 milliseconds
14,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.13,1.0,0.13,1114061 milliseconds
16,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.11,1.0,0.14,1247495 milliseconds
18,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.12,1.0,0.13,1421324 milliseconds
20,2,5,8,100,0.05,0.05,0,0.108,0.1,0.1,0.1,1.0,0.14,1.0,0.17,1701350 milliseconds
